date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
189,4,3.25,3020,13457,1.0,0,0,5,9,3020,0,1956,0,98133,47.7174,-122.336,2120,7553,808100
306,3,2.5,2580,14603,1.0,0,2,4,9,2580,0,1951,0,98004,47.6199,-122.212,2410,14347,1770000
43,3,1.75,1430,8865,1.0,0,0,3,7,1430,0,1950,0,98125,47.7331,-122.299,1250,8154,330000
109,4,2.75,3010,15750,1.0,0,0,4,8,1560,1450,1973,0,98034,47.7336,-122.183,2110,9450,482000
241,5,3.25,5620,12672,2.0,0,0,4,11,4140,1480,1916,0,98144,47.5786,-122.287,4470,8050,2500000
300,5,3.0,2230,6551,1.0,0,0,3,7,1330,900,2014,0,98168,47.487,-122.32,2230,9476,347500
98,3,2.5,1980,6608,2.0,0,0,3,8,1980,0,1994,0,98092,47.2642,-122.213,2150,7495,272000
369,6,4.5,3560,14010,2.0,0,0,3,7,3560,0,1989,0,98002,47.3244,-122.217,1710,11116,389000
283,3,2.5,2440,7419,1.0,0,0,3,7,1520,920,1961,0,98103,47.6857,-122.334,2440,4880,925000
17,3,2.25,1640,7200,2.0,0,0,4,8,1640,0,1985,0,98007,47.5948,-122.153,1830,8372,350000
231,4,3.5,3930,39098,2.0,0,0,3,12,3930,0,1999,0,98005,47.6399,-122.158,4250,38682,1800000
336,4,3.0,3330,7650,1.0,0,0,3,9,1830,1500,2008,0,98103,47.6889,-122.352,1200,3876,1210000
96,3,1.0,1630,6009,1.0,0,3,4,8,1630,0,1954,0,98117,47.693,-122.383,2120,6009,550000
110,3,1.0,2010,6000,1.0,0,0,3,7,1210,800,1967,0,98108,47.5515,-122.298,2460,6000,350000
360,3,2.25,1830,4744,2.0,0,0,3,7,1830,0,1997,0,98001,47.2734,-122.248,1670,8001,182500
361,6,3.75,4210,6105,2.0,0,0,3,9,3280,930,2008,0,98059,47.5211,-122.157,3820,6368,900000
374,4,1.75,1400,8374,1.0,0,0,3,7,1400,0,1953,0,98166,47.4735,-122.344,1420,8360,340000
196,3,2.5,1680,8512,2.0,0,0,3,7,1680,0,1991,0,98022,47.1952,-121.986,1580,8512,272000
311,3,1.0,1350,8700,1.5,0,0,3,6,1350,0,1942,0,98188,47.4497,-122.289,1300,8700,255500
97,3,1.0,1010,10215,1.0,0,0,3,6,1010,0,1955,0,98146,47.4872,-122.345,1320,10245,180000
318,5,3.5,4050,20925,2.0,0,3,3,10,3020,1030,1973,2005,98040,47.5348,-122.241,3880,18321,1600000
10,3,1.0,980,6380,1.0,0,0,3,7,760,220,1941,0,98115,47.692,-122.308,1390,6380,499950
195,1,0.75,680,9600,1.0,0,0,3,5,680,0,1947,0,98115,47.6964,-122.306,1580,6624,200000
185,2,2.0,2100,58488,2.0,0,0,3,9,2100,0,2005,0,98014,47.72,-121.402,1440,59346,370000
112,5,2.75,1990,3750,1.5,0,0,4,7,1990,0,1913,0,98107,47.6733,-122.358,1820,5000,852000
60,4,1.0,1630,2566,1.5,0,0,3,7,1630,0,1921,0,98122,47.6183,-122.3,1220,2314,581000
67,4,2.5,2630,6185,2.0,0,0,3,9,2630,0,1999,0,98056,47.5229,-122.192,2720,6185,585000
294,4,2.25,1620,106722,1.0,0,0,3,8,1200,420,1980,0,98042,47.3394,-122.091,1620,38400,327000
306,3,1.0,1490,15850,1.0,0,0,3,7,1490,0,1946,0,98133,47.7411,-122.347,1950,13228,225000
101,3,2.5,1560,2740,2.0,0,0,3,8,1560,0,1999,0,98059,47.4909,-122.154,1310,2698,292000
77,3,1.75,1850,2860,1.5,0,0,5,8,1210,640,1931,0,98116,47.5853,-122.39,1660,3120,678100
83,3,1.75,1260,11775,1.0,0,0,5,6,1260,0,1942,0,98108,47.5501,-122.296,1270,5480,353000
46,3,1.5,1880,7400,1.0,0,0,3,8,1480,400,1968,0,98155,47.7743,-122.27,1820,8660,405000
147,2,1.0,880,4558,1.0,0,0,3,7,880,0,1951,0,98115,47.6803,-122.287,1370,5243,415000
74,5,3.0,3850,9457,2.0,0,0,4,9,2910,940,1963,0,98177,47.727,-122.362,2830,9608,925000
125,6,2.25,3830,11180,1.0,0,2,5,9,2440,1390,1962,0,98008,47.5849,-122.113,2500,10400,887000
369,4,2.25,2050,7201,2.0,0,0,3,8,2050,0,1994,0,98033,47.7003,-122.165,1970,7350,500000
88,4,1.75,1800,4180,2.0,0,3,4,8,1800,0,1921,0,98102,47.6462,-122.318,2180,4620,865000
21,5,1.75,2120,8399,1.0,0,0,4,7,1320,800,1942,0,98133,47.7621,-122.335,2120,8398,377691
67,4,2.5,2250,3916,2.0,0,0,3,8,2250,0,2014,0,98003,47.3413,-122.18,2156,3920,333490
55,3,1.75,2430,5000,2.0,0,0,4,7,1760,670,1945,0,98117,47.6785,-122.372,1320,4062,626000
189,4,1.5,2700,14760,1.5,0,0,5,9,2700,0,1940,0,98022,47.1996,-122.003,1670,7200,415000
154,3,1.5,1530,7500,1.5,0,0,3,7,1530,0,1986,0,98038,47.3639,-122.055,2080,11250,265000
67,4,2.75,2230,9640,1.0,0,0,3,8,1320,910,1998,0,98125,47.7269,-122.325,2100,9600,435000
167,2,1.0,950,15996,1.0,0,0,4,7,950,0,1946,1995,98045,47.4987,-121.787,950,25510,193500
12,3,2.5,1780,7214,1.0,0,0,4,7,1400,380,1986,0,98030,47.3667,-122.182,1520,7228,266000
300,4,2.25,2360,7733,2.0,0,0,3,8,2360,0,1983,0,98058,47.4403,-122.137,2160,7733,392000
76,3,2.25,1760,11946,2.0,0,0,3,8,1760,0,1978,0,98074,47.624,-122.05,2080,12068,500000
206,3,2.25,1280,1517,2.0,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681,495000
367,4,2.75,2340,6350,1.0,0,0,4,7,1310,1030,1974,0,98126,47.5559,-122.379,2020,6350,645000
283,4,2.25,3080,10487,2.0,0,0,4,9,3080,0,1968,0,98040,47.5344,-122.224,2480,10607,1170000
41,2,1.0,820,10450,1.0,0,0,4,7,820,0,1965,0,98055,47.4261,-122.199,1240,11200,173000
258,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,315000
153,3,2.5,2340,3466,2.0,0,0,3,7,2340,0,2004,0,98065,47.5322,-121.851,1970,3739,428000
159,4,2.5,2910,9000,2.0,0,0,3,9,2910,0,1989,0,98006,47.5451,-122.142,2530,9000,805000
354,3,2.25,1850,37264,2.0,0,0,3,8,1850,0,1981,0,98053,47.6486,-122.035,2390,36036,550000
41,5,2.75,2990,7420,2.0,0,0,3,8,2990,0,1996,0,98059,47.4944,-122.162,2290,7678,498500
287,3,2.5,2190,7904,2.0,0,0,3,8,2190,0,1995,0,98092,47.2617,-122.21,2190,7669,269100
62,4,3.5,4370,10860,2.0,0,0,3,11,4370,0,2008,0,98059,47.5066,-122.148,3560,8070,1030000
139,2,1.0,800,10625,1.0,0,0,3,6,800,0,1942,0,98168,47.496,-122.317,1130,10625,109500
348,3,2.25,3400,12825,1.0,0,1,3,9,3400,0,1961,0,98118,47.5435,-122.26,2510,11574,951000
272,3,1.0,1470,6122,1.0,0,0,3,8,1200,270,1948,0,98199,47.6517,-122.406,2200,6122,652000
242,4,2.0,1800,13551,1.0,0,0,4,7,1800,0,1974,0,98059,47.4721,-122.128,1730,13551,305000
56,5,1.0,1170,6757,1.0,0,0,4,6,800,370,1944,0,98125,47.7332,-122.304,1590,6794,397000
299,3,2.5,2130,12245,2.0,0,0,3,8,2130,0,1989,0,98042,47.3406,-122.057,1910,12216,325000
257,4,1.75,2190,8400,2.0,0,0,2,8,2190,0,1978,0,98023,47.3003,-122.373,2410,7700,286000
326,3,2.0,1460,3696,2.0,0,0,3,7,1460,0,2010,0,98053,47.6861,-122.013,1720,3631,392137
327,3,1.0,1660,11060,1.0,0,0,4,7,1110,550,1962,0,98003,47.3311,-122.326,1890,11060,247500
55,3,1.5,1530,23660,1.0,0,0,3,7,1530,0,1952,0,98155,47.7467,-122.295,1800,11407,450000
126,4,2.5,3480,6315,2.0,0,0,3,9,2360,1120,2000,0,98052,47.6841,-122.161,3620,5233,852500
53,4,2.5,2341,9594,2.0,0,0,3,9,2341,0,1997,0,98052,47.6993,-122.115,2850,9421,640000
185,3,2.5,2820,5001,2.0,0,0,3,9,2820,0,2004,0,98029,47.5533,-121.992,2660,5001,690000
151,3,1.75,2200,12231,1.0,0,0,4,7,1250,950,1964,0,98056,47.5076,-122.173,2200,9825,322000
265,3,3.5,1630,1329,2.0,0,0,3,9,1360,270,2000,0,98122,47.6159,-122.306,1580,1319,507200
5,2,2.25,2550,5663,1.0,0,0,3,10,1720,830,2011,0,98056,47.5304,-122.202,2560,3828,630000
203,4,2.0,1570,7320,1.0,0,0,4,7,1570,0,1960,0,98007,47.5967,-122.14,1530,8800,450000
98,3,3.25,3230,7800,2.0,0,3,3,10,3230,0,2005,0,98199,47.6348,-122.403,3030,6600,1780000
42,4,2.5,1880,7965,2.0,0,0,3,7,1880,0,2000,0,98038,47.3642,-122.052,1570,7584,324900
272,3,1.75,1250,5375,1.0,0,0,3,7,1250,0,1985,0,98198,47.3787,-122.323,1320,6258,283500
311,3,1.75,1620,7500,1.0,0,0,3,7,1220,400,1981,0,98059,47.4815,-122.162,1470,7938,347500
318,3,2.5,1420,1269,3.0,0,0,3,7,1420,0,2007,0,98103,47.6904,-122.342,1420,1300,410000
308,2,1.0,1050,9600,1.0,0,0,4,6,1050,0,1959,0,98023,47.3274,-122.346,990,8880,198500
313,3,1.5,1390,8300,1.0,0,0,4,7,1390,0,1974,0,98019,47.7383,-121.983,1470,7500,317000
116,2,0.75,1130,11429,1.0,0,0,3,7,1130,0,1956,0,98188,47.4526,-122.284,1550,10700,204950
14,3,2.5,1800,5761,2.0,0,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952,408200
284,5,3.25,4300,50405,2.0,0,0,3,8,3220,1080,1972,0,98027,47.4615,-122.0,2680,41684,593500
117,4,3.5,2980,3000,2.0,0,0,3,9,2340,640,2008,0,98115,47.6768,-122.326,1810,4545,905000
47,3,2.5,1700,3575,2.0,0,0,3,7,1700,0,2000,0,98108,47.5418,-122.295,1590,3380,300000
61,4,3.5,2500,3080,2.0,0,0,3,8,1810,690,2008,0,98052,47.6749,-122.14,2060,3295,599950
179,2,1.0,970,5600,1.0,0,0,3,6,970,0,1951,0,98118,47.5297,-122.277,1020,5600,217000
277,3,2.5,2470,4948,2.0,0,0,3,8,2470,0,2003,0,98038,47.3438,-122.039,2500,4993,338000
347,3,1.5,1090,9862,1.0,0,0,3,8,1090,0,1987,0,98074,47.6256,-122.036,1710,9862,382500
144,4,2.5,2470,7539,2.0,0,0,3,9,2470,0,2006,0,98028,47.7407,-122.226,2580,7539,550000
214,3,2.25,1540,1561,3.0,0,0,3,8,1540,0,2010,0,98103,47.6991,-122.346,1540,1547,375000
84,4,2.5,1983,6002,2.0,0,0,3,9,1983,0,2012,0,98092,47.3281,-122.164,2502,4750,345000
132,2,1.0,1050,3088,1.0,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1890,2772,285000
320,6,3.0,2800,4213,2.0,0,0,3,8,2800,0,1998,0,98117,47.6892,-122.389,1440,3960,677790
53,3,1.0,1490,7435,1.0,0,0,3,7,1120,370,1969,0,98198,47.368,-122.314,1490,7530,258000
185,3,1.0,1070,8250,1.0,0,0,3,7,1070,0,1961,0,98092,47.2899,-122.192,1190,8250,164000
200,4,2.0,2850,4497,1.5,0,1,3,7,1730,1120,1910,0,98144,47.5876,-122.292,2450,6000,650000
0,3,1.75,1710,7320,1.0,0,0,3,7,1710,0,1948,0,98155,47.7512,-122.281,2260,8839,463000
222,3,2.5,2960,6856,2.0,0,0,3,10,2960,0,2009,0,98074,47.5906,-122.057,3320,6856,835000
168,3,2.5,1800,4400,1.0,0,0,5,7,1350,450,1970,0,98199,47.6599,-122.396,1920,4400,680000
271,3,2.25,1560,8570,1.0,0,0,5,7,1080,480,1977,0,98004,47.6155,-122.21,2660,9621,1100000
125,3,1.75,1310,7811,1.0,0,0,3,7,1310,0,1976,0,98034,47.7319,-122.167,1530,7800,373000
6,2,2.0,1870,4950,1.0,0,0,3,8,1870,0,2006,0,98053,47.7195,-122.022,1670,4800,559950
280,3,1.0,1500,5750,1.5,0,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060,530000
77,4,4.25,5180,13077,2.0,0,3,3,12,4280,900,1998,0,98006,47.5513,-122.109,5030,15069,1490000
342,3,2.5,2440,7600,1.0,0,0,3,7,1420,1020,1981,0,98052,47.6966,-122.127,2060,7700,500000
91,5,3.0,2240,19090,1.0,0,0,4,8,1700,540,1968,0,98058,47.4416,-122.149,2280,20000,335500
55,4,2.5,2430,5499,2.0,0,0,3,8,2430,0,2002,0,98042,47.3779,-122.125,2890,5190,310000
175,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,237000
311,3,2.25,1880,10880,1.0,0,0,3,8,1480,400,1975,0,98008,47.5937,-122.116,2120,10240,535900
364,3,2.25,1870,5876,2.0,0,0,3,7,1870,0,1986,0,98038,47.3779,-122.045,1670,6203,335000
31,3,2.0,1760,5000,1.0,0,0,5,7,960,800,1920,0,98199,47.6408,-122.403,1380,5000,629000
292,3,2.75,3910,7080,1.0,0,0,5,9,1970,1940,1949,0,98112,47.6324,-122.289,3480,7370,1480000
265,3,2.5,2070,4463,1.5,0,0,5,8,1780,290,1931,0,98115,47.6853,-122.305,2070,5000,781000
236,2,1.0,960,4800,1.5,0,0,2,6,960,0,1912,0,98116,47.5752,-122.411,1440,4800,325000
12,4,2.0,2290,11137,1.0,0,0,4,8,2290,0,1955,0,98004,47.5887,-122.201,2300,10463,1060000
147,3,1.75,1290,6604,1.0,0,0,3,7,1290,0,1984,0,98023,47.323,-122.349,1440,6682,232000
74,5,4.0,3760,22763,1.0,0,3,4,11,1910,1850,1969,0,98040,47.5333,-122.22,3730,11201,1380000
174,3,2.5,1680,5000,2.0,0,0,3,8,1680,0,1987,0,98023,47.3196,-122.395,1720,5000,286000
325,4,2.25,3440,35025,2.0,0,0,3,10,3440,0,1988,0,98053,47.6674,-122.055,3210,35005,853000
136,3,1.75,1880,16262,1.0,0,0,5,7,1880,0,1980,0,98059,47.5089,-122.155,1900,7972,334950
88,4,3.0,2900,10400,1.0,0,3,5,8,1530,1370,1959,0,98008,47.5854,-122.114,2820,10400,930000
102,4,2.5,2070,7007,2.0,0,0,3,7,2070,0,1996,0,98031,47.3968,-122.171,2130,8100,320000
56,5,2.75,3650,13297,2.0,0,0,5,9,2750,900,1969,0,98040,47.5497,-122.228,2900,11568,1200000
311,3,2.5,1690,4533,2.0,0,0,3,7,1690,0,2003,0,98038,47.3575,-122.016,1830,5175,314950
19,5,3.0,2876,13927,1.0,0,2,4,9,1970,906,1973,0,98040,47.5528,-122.229,3500,14454,895000
308,3,2.5,3370,167706,1.0,0,0,3,10,3370,0,2000,0,98038,47.4379,-122.022,3350,213444,713900
96,2,1.5,1670,9880,1.0,0,0,4,7,1670,0,1941,1963,98146,47.4864,-122.348,1670,9807,240000
18,3,2.5,1260,889,3.0,0,0,3,8,1260,0,2008,0,98109,47.6277,-122.345,1340,1324,479000
80,4,2.5,2670,4410,2.0,0,0,3,8,2670,0,1999,0,98075,47.5978,-122.038,2670,4410,668000
231,4,4.0,5780,7173,2.0,0,0,3,11,4130,1650,2008,0,98112,47.6374,-122.288,3930,7994,2890000
49,5,3.0,2630,3149,2.0,0,0,3,8,1670,960,2013,0,98056,47.5065,-122.171,2240,4825,420000
151,3,1.0,1300,10236,1.0,0,0,4,6,1300,0,1971,0,98045,47.5028,-121.77,1380,11325,350000
112,2,1.0,820,16030,1.0,0,0,4,5,820,0,1923,0,98022,47.2039,-122.003,1880,14046,185000
356,4,3.25,1560,4080,1.0,0,0,3,7,1560,0,1916,0,98126,47.5347,-122.38,1370,4080,901000
139,3,1.75,1720,4050,1.0,0,0,5,7,860,860,1906,0,98115,47.6782,-122.314,1720,4410,575000
109,3,2.0,2250,8000,1.0,0,2,4,9,2250,0,1955,0,98177,47.7077,-122.378,2880,10960,998800
32,3,2.0,1360,5120,1.5,0,0,4,6,910,450,1924,0,98116,47.5587,-122.393,1440,5120,430000
304,3,2.25,1670,6240,1.0,0,0,4,8,1240,430,1974,0,98008,47.6413,-122.113,1910,7000,545000
101,3,2.5,2610,5845,2.0,0,0,3,8,2610,0,2005,0,98059,47.4821,-122.142,2810,5000,515000
52,3,1.0,1530,389126,1.5,0,0,4,7,1530,0,1919,0,98022,47.1776,-122.011,1768,42148,230000
103,3,3.75,2460,7630,1.0,0,0,5,8,1940,520,1976,0,98177,47.7147,-122.373,2000,7326,750000
360,4,3.0,2810,6000,2.0,0,0,3,9,2810,0,2007,0,98038,47.3689,-122.057,2790,6000,454450
40,3,3.5,4500,21870,2.0,0,0,3,10,4500,0,2004,0,98092,47.3043,-122.159,4670,23058,785000
62,4,3.0,2590,6160,2.0,0,0,3,8,2590,0,2014,0,98059,47.4784,-122.122,2670,5600,519995
220,3,1.0,1470,9750,1.0,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750,475000
79,4,1.0,1310,6000,1.5,0,0,3,7,1310,0,1940,0,98144,47.5822,-122.295,1630,6000,370000
194,3,2.5,2870,7288,2.0,0,0,3,9,2870,0,2012,0,98011,47.7745,-122.225,2870,5998,650000
363,5,1.75,1380,7620,1.0,0,0,3,7,1180,200,1955,0,98106,47.5279,-122.345,1990,7620,350000
315,5,1.5,1690,7725,1.5,0,0,4,7,1690,0,1961,0,98032,47.3859,-122.288,1690,7739,285900
325,3,1.75,1390,11700,1.0,0,0,4,7,1390,0,1966,0,98033,47.7002,-122.192,1060,8686,450000
171,3,2.25,1880,100623,1.5,0,0,3,8,1880,0,1987,2007,98024,47.5342,-121.883,2520,21689,530000
299,5,2.25,1820,10500,1.0,0,0,4,7,1080,740,1979,0,98031,47.4058,-122.177,1820,7500,275000
231,3,1.0,1820,8142,1.0,0,0,3,7,1040,780,1961,0,98168,47.505,-122.316,1820,8142,309000
347,3,2.5,2300,9752,2.0,0,2,3,8,2300,0,1968,2003,98075,47.5825,-122.076,2640,10764,765000
70,3,2.25,1790,9580,2.0,0,0,3,8,1790,0,1984,0,98006,47.5541,-122.162,2060,9995,578000
115,3,2.25,2200,8375,2.0,0,0,3,8,2200,0,1988,0,98092,47.2626,-122.218,2200,10002,285167
4,3,2.25,1980,8000,1.0,0,0,4,9,1560,420,1974,0,98023,47.3149,-122.378,2360,8000,295000
25,3,1.5,1255,1374,3.0,0,0,3,7,1255,0,2004,0,98125,47.7145,-122.311,1307,1232,312000
347,4,1.75,1870,6000,1.0,0,0,5,8,1670,200,1949,0,98199,47.6435,-122.399,1710,6000,700000
32,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525,312000
235,4,2.25,1960,10400,1.0,0,0,4,8,1220,740,1985,0,98023,47.3199,-122.392,1650,8660,285000
41,2,1.5,1070,1200,2.0,0,0,3,7,1070,0,1999,0,98103,47.697,-122.347,1070,1200,312500
203,2,1.0,1110,3943,1.0,0,0,5,6,740,370,1916,0,98109,47.6436,-122.352,1590,4311,410500
202,4,3.5,2690,5564,2.0,0,0,3,7,2690,0,2007,0,98038,47.3537,-122.018,2210,4046,359950
186,6,3.5,3020,4500,2.0,0,0,3,7,3020,0,1941,1992,98178,47.498,-122.225,900,6000,354000
250,5,3.0,3670,9600,1.0,0,1,3,8,1980,1690,1955,0,98108,47.5648,-122.316,1730,4933,605000
81,4,2.5,2280,4096,2.0,0,0,3,7,2280,0,2003,0,98056,47.4834,-122.182,2280,3600,349000
60,3,3.25,3140,5445,2.0,0,3,4,10,2240,900,1913,0,98109,47.6406,-122.347,2950,5250,1640000
314,5,3.25,3800,15500,1.0,0,0,3,7,2490,1310,1965,0,98032,47.3862,-122.28,2000,13980,380000
364,6,2.0,2610,9132,1.0,0,0,4,8,1320,1290,1965,0,98007,47.622,-122.14,2170,8000,605000
29,4,2.5,2550,6256,2.0,0,0,3,9,2550,0,1992,0,98072,47.7742,-122.166,2460,8256,587000
355,3,1.0,1260,7920,1.0,0,0,3,7,1260,0,1966,0,98003,47.3452,-122.308,1300,7920,240000
258,2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,280000
342,3,1.0,950,8400,1.0,0,0,3,7,950,0,1958,0,98056,47.5104,-122.166,1250,8400,286000
326,4,3.0,3320,5760,2.0,0,0,3,9,2120,1200,1954,2007,98199,47.6474,-122.389,2400,6144,1100000
131,3,2.25,1780,1429,3.0,0,0,3,8,1570,210,2007,0,98109,47.6413,-122.346,1470,1799,620000
264,4,2.5,2740,9599,1.0,0,2,3,8,1820,920,1961,0,98177,47.7728,-122.385,2660,8280,625000
34,4,3.75,2810,10840,2.0,0,2,4,8,2070,740,1994,0,98045,47.4861,-121.804,2370,11248,492000
146,2,1.5,1300,7632,1.0,0,2,3,7,1300,0,1943,0,98122,47.6134,-122.308,1420,1676,750000
322,3,3.5,2070,11658,1.0,0,0,4,8,1370,700,1977,0,98056,47.537,-122.178,1930,8744,470000
285,4,2.25,2190,3850,2.0,0,0,3,7,2190,0,2006,0,98059,47.4861,-122.161,2190,3980,391000
157,3,1.5,2100,10000,1.0,0,0,4,7,2100,0,1954,0,98198,47.4222,-122.331,1300,7500,245000
293,4,3.0,2430,11670,1.0,0,0,4,7,1330,1100,1978,0,98034,47.7307,-122.228,1580,10464,518000
167,3,1.0,1180,3600,1.5,0,0,3,7,1180,0,1926,0,98112,47.6337,-122.28,1900,3600,630500
75,4,2.5,2160,6825,2.0,0,0,3,8,2160,0,1994,0,98031,47.4111,-122.2,2020,7035,325000
299,4,2.25,2270,9464,1.5,0,0,4,7,1520,750,1940,0,98146,47.5007,-122.359,1770,9464,479000
41,3,2.5,2480,5137,2.0,0,0,3,9,2480,0,2000,0,98052,47.684,-122.164,2480,6023,717000
21,4,2.5,2560,36601,2.0,0,0,4,9,2560,0,1987,0,98075,47.5851,-121.992,2790,36601,675000
38,3,1.75,2240,8153,1.0,0,0,3,7,1120,1120,1948,0,98125,47.7303,-122.329,1710,8100,440000
235,4,3.75,3790,7200,2.0,0,0,3,10,2530,1260,1931,0,98112,47.6264,-122.289,3250,7200,2200000
39,4,4.5,3870,35889,2.0,0,0,3,10,2530,1340,2001,0,98027,47.4677,-122.01,3020,35366,589900
137,3,1.5,1150,11571,1.0,0,0,3,7,1150,0,1961,0,98168,47.4931,-122.298,1630,11571,213500
67,3,2.5,2860,43821,2.0,0,0,4,9,2860,0,1990,0,98092,47.3163,-122.142,2370,65340,378500
25,3,1.5,2500,4774,1.5,0,2,3,7,1450,1050,1940,0,98107,47.6567,-122.358,1300,4000,725000
307,3,1.0,1250,7210,1.0,0,0,4,7,1250,0,1968,0,98031,47.4169,-122.168,1010,7210,150000
67,3,1.0,1650,6400,1.0,0,0,4,7,980,670,1954,0,98106,47.52,-122.365,1230,6400,371500
125,3,2.25,1820,8446,2.0,0,0,3,8,1820,0,1978,0,98034,47.7208,-122.236,1850,8437,469000
145,2,2.5,2550,216344,2.5,0,0,3,7,2550,0,1993,0,98092,47.2584,-122.124,1750,289978,345000
243,3,2.5,1820,1866,2.0,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1660,6900,327500
367,3,2.25,2850,6281,2.0,0,2,4,7,1900,950,1947,0,98115,47.6911,-122.326,1680,7006,907500
34,3,2.5,1710,1664,2.0,0,0,5,8,1300,410,2003,0,98199,47.6456,-122.383,1470,5400,529999
345,2,1.5,1084,3427,2.0,0,0,3,7,1084,0,1976,0,98125,47.7117,-122.326,1084,6250,265000
327,4,3.75,3920,4500,3.0,0,0,3,8,3920,0,2013,0,98103,47.6805,-122.346,2040,3000,1170000
375,3,2.5,1660,1091,3.0,0,1,3,9,1530,130,2015,0,98116,47.5818,-122.402,1510,1352,729500
307,3,1.75,1380,3225,1.0,0,0,4,7,940,440,1915,0,98103,47.6652,-122.338,1250,3750,539000
360,5,2.5,4310,28008,2.0,0,0,3,10,4310,0,1988,0,98053,47.6662,-122.056,3170,28559,1130000
250,2,1.5,1540,6549,2.0,0,0,3,7,1540,0,1980,0,98133,47.7189,-122.353,1470,6552,499000
245,4,2.75,2420,10200,1.0,0,0,3,8,1220,1200,1962,0,98034,47.72,-122.236,2240,9750,440000
341,4,2.0,1930,3240,1.5,0,0,4,7,1930,0,1911,0,98122,47.6156,-122.299,1480,3600,631000
105,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,98002,47.3221,-122.215,1200,8316,214000
61,3,2.25,1520,7199,2.0,0,0,4,7,1520,0,1992,0,98038,47.3492,-122.034,1410,6751,275250
139,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,325000
320,4,1.5,1200,11163,1.5,0,0,4,6,1200,0,1970,0,98092,47.3024,-122.106,1200,11163,178000
111,3,1.75,1260,1133,2.0,0,0,3,7,810,450,2011,0,98106,47.5261,-122.361,1260,1172,255000
70,4,2.5,2240,5500,2.0,0,0,3,8,2240,0,2013,0,98056,47.496,-122.169,700,5500,389950
88,4,2.75,2810,17674,1.0,0,0,4,8,1640,1170,1978,0,98052,47.6745,-122.144,2400,11240,600000
98,2,1.0,910,295772,1.0,0,0,3,5,910,0,1953,0,98042,47.3752,-122.11,2050,48351,533050
305,4,1.75,1630,5750,1.0,0,0,3,7,1160,470,1947,0,98116,47.5674,-122.384,1640,5750,575000
206,3,2.25,1970,4564,1.0,0,0,3,8,1470,500,1959,0,98199,47.6703,-122.41,1980,5000,625000
130,3,1.5,1030,8414,1.0,0,0,4,7,1030,0,1967,0,98155,47.7654,-122.297,1750,8414,301000
335,4,2.5,2450,4080,1.5,0,0,4,8,1490,960,1930,0,98115,47.6899,-122.319,2000,4080,793000
132,4,2.5,2990,7928,2.0,0,0,3,9,2990,0,2011,0,98010,47.3139,-122.024,2810,7401,440000
150,3,1.0,970,8040,1.0,0,0,3,7,970,0,1956,0,98007,47.603,-122.132,1250,7000,425000
242,3,2.5,2430,5400,2.0,0,0,3,8,2430,0,2007,0,98074,47.6062,-122.057,2640,11990,550000
91,2,2.5,1100,1737,2.0,0,0,3,8,1100,0,2006,0,98055,47.4499,-122.189,1610,2563,190000
313,2,1.0,800,17965,1.0,0,0,4,5,800,0,1942,0,98058,47.4693,-122.161,1500,8925,230000
137,3,2.5,3280,29111,2.0,1,3,3,11,3280,0,1925,0,98199,47.6699,-122.416,3530,21074,1880000
98,5,2.5,3180,23809,1.0,0,0,3,9,3180,0,1978,0,98038,47.3727,-122.054,2500,15778,499950
118,4,2.75,2990,4521,2.0,0,0,3,7,2990,0,2014,0,98028,47.7401,-122.226,2580,7539,564950
77,4,2.5,2380,6124,2.0,0,0,3,8,2380,0,1997,0,98030,47.3662,-122.175,2170,6097,350000
186,4,2.0,2630,9663,1.0,0,1,4,8,1330,1300,1956,0,98056,47.4841,-122.19,1900,8894,435000
104,4,1.75,1630,6120,1.0,0,0,5,7,980,650,1918,0,98115,47.6821,-122.31,1630,4080,540000
67,5,2.75,2510,9180,1.0,0,1,4,8,1600,910,1975,0,98052,47.6389,-122.098,2650,9780,695500
242,3,2.5,2750,16000,2.0,0,0,4,9,2560,190,1981,0,98033,47.693,-122.187,2370,11279,739000
61,3,2.25,2080,12134,1.0,0,0,4,8,1530,550,1973,0,98052,47.6315,-122.102,2320,12400,605000
