date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
179,4,2.5,2420,9147,2.0,0,0,3,10,2420,0,1998,0,98003,47.3221,-122.322,1400,7200,389000
204,3,2.75,2030,7700,1.0,0,0,5,8,1400,630,1965,0,98008,47.626,-122.112,1780,8160,643000
371,3,1.0,1280,5460,1.5,0,0,4,7,1280,0,1931,0,98133,47.7321,-122.334,1390,5500,443000
67,4,2.5,2560,4020,2.0,0,0,3,9,2560,0,2006,0,98038,47.3533,-122.027,3010,4916,410000
175,3,2.25,990,736,2.5,0,0,3,8,880,110,2009,0,98105,47.6605,-122.319,1030,1201,384000
202,2,2.0,1260,10200,1.0,0,0,3,7,1020,240,1983,0,98003,47.2593,-122.312,1560,10200,230000
325,5,2.0,1820,5054,1.0,0,0,4,7,910,910,1970,0,98108,47.5547,-122.299,1180,5628,393000
293,4,2.75,3120,34040,2.0,0,0,3,9,3120,0,1997,0,98010,47.3431,-122.03,2420,25201,615000
20,3,1.0,1100,4046,1.5,0,4,4,6,1100,0,1922,0,98198,47.344,-122.331,2550,7847,361000
318,3,4.0,3370,8252,2.0,0,0,3,10,3370,0,2014,0,98075,47.5965,-122.013,3710,8252,1070000
250,4,2.25,1770,8505,2.0,0,0,3,8,1770,0,1986,0,98052,47.6904,-122.102,1880,8939,596500
103,3,2.75,3040,24192,2.0,0,0,4,10,3040,0,1987,0,98034,47.7108,-122.225,2770,5728,825000
313,4,3.5,3500,4080,2.0,0,2,3,9,2590,910,2004,0,98115,47.6834,-122.292,2430,5100,1010000
179,3,2.25,1820,19602,1.0,0,0,4,7,1820,0,1964,0,98001,47.331,-122.286,1520,8773,277500
130,5,4.0,3210,7200,2.0,0,0,3,8,2410,800,2011,0,98019,47.7329,-121.966,2750,7200,465000
73,4,3.25,3820,15293,2.0,0,0,3,10,3820,0,2003,0,98074,47.6097,-122.017,2790,7142,950000
43,4,2.75,2360,4924,2.0,0,0,3,8,2360,0,2008,0,98028,47.7737,-122.235,2360,4670,525000
159,4,2.25,4470,86225,2.0,0,0,3,10,4470,0,1991,0,98053,47.6377,-121.985,3850,97049,885000
215,4,1.5,2140,7920,1.0,0,0,3,7,1190,950,1959,0,98118,47.5491,-122.272,2140,7238,378000
341,3,2.0,1680,4886,2.0,0,0,3,7,1180,500,1940,0,98118,47.5536,-122.286,1400,4900,450000
315,3,2.25,1580,8506,2.0,0,0,3,7,1580,0,1987,0,98033,47.686,-122.185,2253,8515,580000
292,3,2.25,1790,7700,1.0,0,0,4,7,1340,450,1976,0,98034,47.7205,-122.168,1610,7350,437500
67,1,2.0,1150,9812,1.0,0,0,4,7,1150,0,1962,0,98001,47.2951,-122.284,1200,9812,115000
298,2,1.5,960,1000,2.0,0,0,3,8,920,40,2008,0,98103,47.6489,-122.335,1200,1297,450000
346,2,1.0,1020,4002,1.0,0,0,5,7,1020,0,1953,0,98116,47.5828,-122.395,1780,5000,460000
266,4,1.75,1820,9824,1.0,0,0,5,7,1820,0,1968,0,98042,47.3833,-122.093,1410,11013,261000
311,4,3.0,2620,35124,2.0,0,0,3,9,2620,0,1987,0,98092,47.3067,-122.116,2920,35807,443000
88,3,2.0,2660,4500,1.0,0,0,4,7,1330,1330,1922,0,98199,47.6391,-122.403,1790,5000,605000
90,2,1.0,1280,6000,1.0,0,0,3,7,1280,0,1965,0,98112,47.6339,-122.282,2460,4800,650000
291,4,2.25,1970,8941,2.0,0,0,3,7,1970,0,1973,0,98034,47.7223,-122.172,1880,7793,400000
234,4,2.25,2190,6800,1.0,0,0,5,7,1340,850,1969,0,98011,47.7367,-122.195,1560,7611,411800
217,2,2.75,730,5000,1.0,0,0,3,7,730,0,1929,0,98126,47.5381,-122.374,980,5000,464000
334,4,2.25,1810,7068,2.0,0,0,5,7,1810,0,1976,0,98034,47.7319,-122.204,1460,7274,485000
60,4,2.5,2600,7200,2.0,0,0,3,7,2600,0,1962,2002,98115,47.6944,-122.274,1790,6175,691500
102,3,1.0,1320,7076,1.0,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.123,1510,9000,425000
19,4,2.75,2450,14803,2.0,0,0,4,9,2450,0,1988,0,98059,47.5261,-122.162,2330,14803,619420
173,3,1.5,1850,10572,1.0,0,0,4,8,1850,0,1953,0,98004,47.6194,-122.208,3030,12752,1380000
375,3,2.75,2290,34548,2.0,0,3,4,7,2290,0,1984,0,98042,47.3691,-122.163,399,275299,536000
83,4,3.25,3500,10260,2.0,0,0,3,10,3500,0,1987,0,98008,47.5902,-122.13,3500,10658,798000
258,4,2.5,1720,8638,2.0,0,0,3,8,1720,0,1994,0,98003,47.2704,-122.313,1870,7455,200000
287,2,1.0,870,6126,1.0,0,0,4,7,870,0,1938,0,98125,47.7024,-122.322,1620,6126,387500
250,3,2.25,1590,926,3.0,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321,484950
109,5,3.5,4050,13495,1.0,0,2,4,9,2230,1820,1988,0,98166,47.4384,-122.352,3210,13495,925000
286,2,1.0,1122,9100,1.0,0,0,4,6,1122,0,1960,0,98023,47.328,-122.341,840,9344,185000
131,1,1.0,1230,3774,1.0,0,0,4,6,830,400,1924,0,98103,47.6886,-122.354,1300,3774,415000
119,3,1.0,1030,7800,1.0,0,0,3,7,1030,0,1954,0,98168,47.473,-122.324,1630,12664,229000
32,3,1.75,1660,9600,1.0,0,0,3,8,1380,280,1981,0,98011,47.7601,-122.167,2030,9500,420000
17,3,2.5,1720,1916,2.0,0,0,3,7,1720,0,2005,0,98059,47.4895,-122.166,1760,1916,280000
193,4,2.5,2716,7850,2.0,0,0,3,9,2716,0,2014,0,98030,47.352,-122.197,2580,14448,452000
12,4,1.75,1900,8250,1.0,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360,542000
312,3,2.0,2350,8459,1.5,0,0,3,9,2350,0,1989,0,98023,47.3043,-122.349,2430,8459,339000
284,4,3.5,3790,6874,2.5,0,0,3,9,3790,0,2010,0,98053,47.6956,-122.022,3370,6535,875000
216,4,2.5,2630,5701,2.0,0,0,3,7,2630,0,2010,0,98042,47.375,-122.16,2770,5939,385000
292,4,3.25,3276,10801,2.0,0,0,3,9,3276,0,2008,0,98166,47.4585,-122.361,2010,11656,720000
368,3,2.0,940,5000,1.0,0,0,3,7,880,60,1941,0,98117,47.6771,-122.398,1420,5000,575000
332,5,3.5,3990,5000,2.0,0,0,3,8,2910,1080,2004,0,98118,47.54,-122.27,1310,5000,740000
38,4,2.5,2030,3905,1.5,0,0,4,7,1630,400,1926,0,98103,47.6547,-122.34,2000,3905,831000
311,4,2.5,2110,6360,2.0,0,0,3,8,2110,0,1988,0,98029,47.5641,-122.012,2050,7000,610000
291,3,2.5,1750,1381,3.0,0,0,3,8,1750,0,2008,0,98122,47.6021,-122.294,1940,4800,585000
53,5,2.5,2360,11375,1.0,0,0,4,7,1180,1180,1962,0,98178,47.4875,-122.255,1160,7800,317000
110,2,1.0,960,223898,1.0,0,0,3,6,960,0,1985,0,98014,47.6668,-121.892,1830,230868,365000
126,2,1.0,910,4662,1.0,0,0,5,6,910,0,1942,0,98106,47.5232,-122.354,890,6050,280000
194,3,2.0,1570,6300,1.0,0,0,3,7,820,750,1953,2005,98118,47.5565,-122.275,1510,4281,468000
67,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,2002,0,98198,47.4077,-122.331,1660,7800,455000
325,4,2.5,1960,5642,2.0,0,0,3,7,1960,0,1998,0,98092,47.3167,-122.187,1870,5250,308000
350,3,2.25,2060,10160,1.0,0,0,4,8,1340,720,1967,0,98155,47.7712,-122.285,2320,11186,429950
145,4,2.75,2420,7102,1.0,0,0,5,7,1670,750,1946,0,98177,47.7042,-122.371,1620,7102,665000
52,2,1.0,860,2599,1.0,0,0,4,6,860,0,1901,0,98107,47.675,-122.379,1300,3900,405000
137,3,1.0,1190,9199,1.0,0,0,3,7,1190,0,1955,0,98148,47.4258,-122.322,1190,9364,228000
18,3,2.0,1490,7770,1.0,0,0,4,7,1490,0,1990,0,98042,47.3686,-122.09,1540,7366,259900
21,4,3.5,4740,172497,2.0,0,0,3,11,4740,0,2003,0,98053,47.6779,-122.075,2120,49658,1200000
343,5,3.75,4570,10194,2.0,0,0,3,11,4570,0,2006,0,98034,47.718,-122.161,2040,7560,1040000
3,2,3.0,1410,1240,2.0,0,0,3,8,1140,270,2006,0,98136,47.5221,-122.39,1410,1273,405000
74,2,1.0,1180,2160,1.0,0,1,3,7,940,240,1909,0,98119,47.6313,-122.368,2700,5400,600000
5,3,1.75,1580,9147,1.0,0,1,4,7,1210,370,1967,0,98008,47.6069,-122.112,2600,23564,515000
202,3,3.25,1370,915,2.0,0,0,3,8,1100,270,2006,0,98116,47.5639,-122.388,1370,1146,388000
368,3,2.25,1760,2122,3.0,0,0,3,9,1760,0,2015,0,98116,47.5633,-122.385,1420,1618,643950
153,5,3.25,5790,12739,2.0,0,3,3,10,4430,1360,2014,0,98006,47.538,-122.114,5790,13928,1750000
297,3,2.25,1650,6250,1.5,0,0,3,7,1650,0,1910,0,98116,47.5639,-122.4,2060,6250,390000
18,3,2.5,2170,4905,2.0,0,0,3,8,2170,0,2004,0,98038,47.3503,-122.039,2300,4935,329900
214,3,1.75,1740,29597,1.0,0,0,4,7,1740,0,1965,0,98059,47.481,-122.115,1560,20741,350000
171,3,2.25,2260,33080,1.0,0,0,5,9,1690,570,1974,0,98005,47.6386,-122.183,3020,35291,778000
47,4,2.5,2020,5501,2.0,0,0,3,7,2020,0,2010,0,98059,47.4937,-122.15,2020,5494,415000
45,3,2.0,1530,8925,1.0,0,0,3,7,1530,0,1977,0,98011,47.736,-122.199,2040,8856,371025
81,4,2.25,2115,6234,2.0,0,0,3,7,2115,0,1998,0,98002,47.285,-122.201,2440,6366,272000
66,3,1.0,1100,8560,1.0,0,0,3,6,1100,0,1961,0,98023,47.329,-122.338,1120,8470,199990
259,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,917500
115,3,1.75,1360,5445,1.0,0,0,4,7,1360,0,1957,0,98008,47.6071,-122.123,1570,7840,450000
335,3,1.0,930,6572,1.0,0,0,3,7,930,0,1952,0,98115,47.6889,-122.301,960,5840,392500
140,2,1.0,720,5600,1.0,0,0,4,7,720,0,1920,0,98116,47.5641,-122.391,1330,5600,435000
10,2,2.25,1290,1334,3.0,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334,500000
62,3,2.0,1180,7793,1.0,0,0,4,7,1180,0,1992,0,98031,47.4053,-122.181,1720,7793,265900
180,2,1.0,1350,368517,1.0,0,0,3,6,1350,0,1947,0,98077,47.7617,-122.061,2330,104108,355000
62,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,1969,0,98075,47.5844,-122.081,3150,15542,1140000
56,1,1.5,1170,1456,2.0,0,0,3,8,1070,100,2007,0,98126,47.5493,-122.372,1360,1730,235000
158,3,1.75,1660,8301,1.0,0,0,5,7,1660,0,1955,0,98028,47.7647,-122.263,1660,9489,434000
271,4,2.5,2300,11165,2.0,0,0,4,8,2300,0,1979,0,98008,47.5794,-122.118,2170,11165,592000
26,2,1.0,1060,8187,1.0,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.349,1260,8188,254000
69,4,1.0,1140,5940,1.0,0,2,3,7,1140,0,1916,0,98103,47.6795,-122.354,1630,4000,569950
76,4,2.5,2550,7200,2.0,0,2,3,7,2550,0,2003,0,98056,47.4793,-122.18,2560,5715,419500
90,3,1.5,1510,6600,1.0,0,0,3,6,1510,0,1938,0,98168,47.4821,-122.331,990,6600,199950
60,5,3.5,3840,8279,2.0,0,0,3,9,3840,0,2001,0,98074,47.6039,-122.059,3570,8279,875000
119,3,2.25,1830,7651,2.0,0,0,3,8,1830,0,1986,0,98092,47.2642,-122.219,2160,8442,273000
143,4,2.5,2140,7754,2.0,0,0,3,8,2140,0,1996,0,98133,47.7173,-122.338,1690,7775,525000
46,1,1.0,930,7129,1.0,0,0,3,6,930,0,1948,0,98133,47.7234,-122.333,1300,8075,210000
82,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,2450,8118,577500
21,3,1.0,1500,3920,1.0,0,0,3,7,1000,500,1947,0,98107,47.6718,-122.359,1640,4017,606000
297,5,2.75,2990,6370,2.0,0,0,3,8,2990,0,2014,0,98059,47.4853,-122.154,2730,5740,559950
94,3,1.0,1020,6000,1.0,0,0,3,5,1020,0,1900,0,98027,47.5281,-122.031,2070,7200,210000
32,4,4.25,2360,57514,2.0,0,0,4,8,2360,0,1939,1987,98003,47.2843,-122.294,2037,35733,590000
259,4,2.75,4020,18745,2.0,0,4,4,10,2830,1190,1989,0,98004,47.6042,-122.21,3150,20897,1950000
87,3,1.75,1480,4800,2.0,0,0,4,7,1140,340,1944,0,98199,47.6567,-122.397,1810,4800,585000
12,3,2.0,1850,8250,1.0,0,0,4,7,1150,700,1952,0,98002,47.3066,-122.209,1580,7153,257200
189,3,2.0,1390,6005,2.0,0,0,3,8,1390,0,2005,0,98022,47.2117,-121.99,1264,5550,267000
202,2,2.5,1280,1566,2.0,0,0,3,7,1280,0,2005,0,98055,47.4336,-122.195,1460,1845,206000
76,3,2.5,1910,3427,2.0,0,0,3,8,1910,0,2001,0,98052,47.6324,-122.11,2240,3720,615000
203,5,3.5,3180,14000,2.0,0,0,5,10,3180,0,1997,0,98006,47.5501,-122.128,3670,14450,760000
19,3,1.75,2380,6000,1.5,0,0,3,7,1320,1060,1935,0,98178,47.498,-122.222,1290,6000,285000
207,4,2.5,2578,4554,2.0,0,0,3,9,2578,0,2014,0,98092,47.2603,-122.194,2647,4554,400950
354,3,1.5,1420,7480,1.0,0,0,4,7,1420,0,1963,0,98058,47.4651,-122.184,1720,7700,255000
28,6,2.75,5700,20000,1.0,0,4,4,10,2850,2850,1977,0,98006,47.5601,-122.16,3690,15700,1390000
98,3,2.0,1200,5700,1.0,0,0,5,7,1200,0,1942,0,98178,47.5031,-122.242,1190,6384,272000
318,4,1.0,1480,3750,1.5,0,0,4,7,1480,0,1912,0,98103,47.6737,-122.354,1570,3750,770000
67,4,3.5,3370,3634,2.0,0,0,3,9,2750,620,2007,0,98029,47.5519,-122.001,3200,3650,812000
258,4,2.5,3390,10519,2.0,0,2,3,10,3390,0,1990,0,98003,47.332,-122.334,2830,10519,583000
199,4,3.75,3980,7828,2.0,0,0,3,10,3980,0,2001,0,98074,47.6303,-122.065,3980,8910,925900
25,2,1.5,1180,844,2.0,0,0,3,7,990,190,2005,0,98144,47.5998,-122.3,1170,1400,345000
340,3,3.25,5480,57990,2.0,1,4,3,11,5480,0,1991,0,98166,47.4558,-122.371,2500,22954,2510000
5,5,2.5,2420,8560,1.0,0,2,3,7,1620,800,1978,0,98118,47.532,-122.285,2210,7040,352000
110,3,2.0,1210,9097,1.0,0,0,4,7,1210,0,1954,0,98168,47.4849,-122.303,1360,10125,173250
336,5,3.5,3680,8680,2.0,0,0,3,9,3680,0,2003,0,98033,47.6575,-122.197,2020,8847,1380000
75,3,2.5,1820,1855,2.0,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1470,6900,320000
297,4,2.5,1620,219542,2.0,0,0,3,7,1620,0,1980,0,98038,47.4014,-122.069,2240,217800,365000
347,3,2.0,1300,9644,1.0,0,0,3,7,1300,0,1994,0,98010,47.3131,-121.998,1430,9656,267000
356,3,1.0,1300,5880,1.0,0,0,3,7,1300,0,1968,0,98052,47.6937,-122.113,1300,7700,333760
157,3,2.5,3400,38400,1.0,0,4,3,8,1870,1530,1955,2015,98177,47.7611,-122.372,3400,24338,825000
201,3,2.5,1810,3192,1.0,0,0,3,7,1070,740,2001,0,98019,47.7364,-121.969,1740,3720,355000
322,4,2.5,2478,6079,2.0,0,0,3,8,2478,0,2012,0,98030,47.3524,-122.175,2279,6079,386000
280,3,2.5,1510,1493,3.0,0,0,3,8,1510,0,2014,0,98107,47.669,-122.402,1530,1357,599950
311,4,2.0,1650,7200,1.0,0,0,3,7,1650,0,1964,0,98133,47.7543,-122.344,1410,7200,295000
221,2,1.0,1120,4800,1.0,0,0,3,7,770,350,1926,0,98126,47.5669,-122.372,1510,4800,363000
208,2,1.0,1130,8160,1.0,0,0,4,6,1130,0,1952,0,98168,47.4997,-122.317,1060,6120,207000
53,3,2.5,2140,3821,2.0,0,0,3,8,2140,0,2005,0,98029,47.5541,-121.995,2860,3841,420000
151,3,1.5,1830,12233,1.5,0,0,4,5,1830,0,1930,0,98022,47.2057,-122.003,1520,12233,212000
14,3,2.0,2050,3933,1.0,0,0,3,8,1180,870,1926,2001,98112,47.6436,-122.303,1940,4000,724800
322,5,2.75,3080,6600,2.0,0,0,3,9,3080,0,2002,0,98058,47.4501,-122.122,3080,6600,475000
215,3,2.5,1810,7200,1.0,0,0,5,7,1310,500,1960,0,98033,47.6885,-122.211,2050,7200,827500
271,4,2.5,1975,8734,2.0,0,0,3,7,1975,0,1996,0,98038,47.363,-122.034,1975,8538,311000
118,3,1.75,1830,10000,2.0,0,0,4,7,1830,0,1913,1964,98019,47.741,-121.979,1480,10000,360000
307,3,1.75,1380,4590,1.0,0,0,2,7,930,450,1950,0,98115,47.6841,-122.293,1320,4692,740000
342,3,1.0,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,5000,560000
175,3,1.75,1420,3000,1.0,0,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000,230000
11,4,1.75,1950,13320,1.0,0,0,4,8,1370,580,1969,0,98007,47.6196,-122.139,2120,12051,635000
292,4,2.5,3560,46644,2.0,0,0,3,11,3560,0,1992,0,98077,47.7268,-122.05,3520,50261,896000
360,3,2.5,1930,4505,1.0,0,3,4,7,1440,490,1973,0,98198,47.3459,-122.326,1550,4505,421000
157,2,1.0,1080,3420,1.0,0,0,4,7,780,300,1922,0,98107,47.6715,-122.393,1380,3656,550000
257,2,1.5,1120,1312,2.0,0,0,3,7,1000,120,2004,0,98106,47.534,-122.364,1560,1314,215000
332,3,1.0,1030,8400,1.0,0,0,4,7,1030,0,1963,0,98056,47.5364,-122.173,1270,8400,427200
168,4,2.5,3140,22100,1.0,0,0,4,8,1820,1320,1960,0,98023,47.319,-122.362,2700,25500,310000
325,3,1.75,1900,11407,1.0,0,0,3,8,1900,0,1963,0,98155,47.7455,-122.294,1710,11407,360000
215,2,1.5,1050,1046,2.0,0,0,3,8,960,90,2007,0,98122,47.6028,-122.309,1470,1768,375000
60,3,2.0,2050,13303,1.0,0,0,3,8,2050,0,1993,0,98003,47.2681,-122.31,2180,11590,314500
256,3,2.0,1280,6994,1.0,0,0,3,7,1280,0,1991,0,98038,47.3889,-122.048,1290,7514,215000
287,3,1.75,2700,18893,1.0,0,0,4,7,2110,590,1948,1983,98010,47.3397,-122.048,2260,17494,625000
54,4,3.5,4660,17398,2.0,0,2,3,11,4660,0,2003,0,98006,47.5422,-122.112,5080,24913,1280000
130,4,4.75,4790,25412,2.0,0,0,3,12,4790,0,1999,0,98074,47.603,-122.012,3830,16314,1680000
116,2,1.5,1010,2102,2.0,0,0,3,7,1010,0,1984,0,98119,47.6374,-122.375,1480,2632,370000
160,3,1.5,2790,6900,1.0,0,2,3,8,1700,1090,1955,0,98125,47.7328,-122.288,2410,8100,560000
367,3,1.5,1410,3600,1.0,0,0,3,7,1410,0,1906,0,98109,47.6402,-122.357,1370,3600,626700
203,3,1.0,1090,22080,1.0,0,0,5,7,1090,0,1967,0,98038,47.3991,-121.964,1590,19457,267500
95,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,98040,47.5631,-122.219,2580,9525,838400
180,2,1.75,1280,8500,1.0,0,0,3,7,1280,0,1953,2010,98033,47.6553,-122.19,1950,10356,595000
332,4,2.75,2220,5310,1.0,0,0,5,7,1170,1050,1951,0,98144,47.5801,-122.294,1540,4200,680000
290,2,1.5,830,1241,2.0,0,0,3,7,830,0,2005,0,98119,47.6363,-122.368,1610,2666,425000
360,2,1.0,930,5650,1.0,0,2,3,7,930,0,1941,0,98126,47.5478,-122.377,1340,6400,306000
249,3,1.0,1230,4380,1.0,0,0,3,6,1230,0,1947,0,98106,47.5352,-122.361,1525,6026,200000
49,4,2.75,3730,8014,2.0,0,0,3,10,3730,0,2012,0,98074,47.6036,-122.059,3670,8279,925000
328,3,1.0,1200,10703,1.5,0,0,2,7,1200,0,1918,0,98118,47.5209,-122.28,1380,8068,200000
47,4,2.5,4270,43386,1.0,0,0,3,10,2680,1590,1991,0,98053,47.6915,-122.053,3630,36180,975000
355,3,1.5,1780,10196,1.0,0,0,4,7,1270,510,1967,0,98001,47.3375,-122.291,1320,7875,265000
133,4,2.25,2200,6900,2.0,0,0,4,8,2200,0,1975,0,98028,47.7682,-122.261,2400,6900,512500
187,3,1.5,1420,22100,1.0,0,0,5,7,1420,0,1957,0,98042,47.4193,-122.149,1540,21780,269900
346,6,6.0,7390,24829,2.0,1,4,4,12,5000,2390,1991,0,98040,47.5631,-122.21,4320,24619,5300000
241,3,1.0,1260,8910,1.0,0,0,4,7,1260,0,1949,0,98117,47.7,-122.375,1560,8910,445000
266,4,2.5,3510,24604,2.0,0,0,3,10,3510,0,1997,0,98053,47.6772,-122.056,3530,26673,782000
193,3,2.5,1480,7200,2.0,0,0,5,7,1480,0,1995,0,98010,47.3126,-122.023,1350,7200,256000
335,3,1.5,1180,1231,3.0,0,0,3,7,1180,0,2008,0,98115,47.6845,-122.315,1280,3360,435000
360,3,2.25,1330,1198,2.0,0,0,3,8,1080,250,2007,0,98106,47.555,-122.362,1260,1062,325000
45,3,1.75,1890,32340,1.5,0,3,3,8,1890,0,1976,0,98070,47.4137,-122.439,1890,40180,445000
34,4,2.5,1910,5000,2.0,0,0,3,7,1910,0,2005,0,98038,47.3608,-122.036,2020,5000,297500
194,4,3.0,2910,8540,2.0,0,0,3,9,2910,0,2003,0,98059,47.5223,-122.156,3040,6091,701000
166,2,2.25,1260,1032,2.0,0,0,3,7,1170,90,2008,0,98027,47.5323,-122.072,1240,809,329950
139,4,2.75,3540,5500,2.0,0,0,3,9,3540,0,2014,0,98074,47.6181,-122.056,3540,5500,888990
117,3,2.5,3080,8448,2.0,0,2,3,9,3080,0,2000,0,98199,47.6469,-122.389,2500,6400,950000
375,4,2.25,2350,36116,1.0,0,0,4,9,2350,0,1983,0,98042,47.3533,-122.082,2580,36116,464950
48,3,2.5,2238,7209,2.0,0,0,3,8,2238,0,2011,0,98023,47.2966,-122.353,2456,7212,330000
111,4,2.5,2120,7820,1.0,0,0,3,8,1280,840,1975,0,98052,47.6743,-122.145,2350,8605,490000
167,4,1.75,1890,4800,1.5,0,0,3,7,1390,500,1906,0,98119,47.6405,-122.367,1890,4800,775000
18,3,2.5,3050,158558,1.0,0,0,4,9,3050,0,1987,0,98055,47.4326,-122.208,2960,31050,555000
42,3,1.75,1640,7437,1.0,0,0,3,7,1090,550,1948,0,98126,47.5324,-122.38,1640,7436,556000
179,4,1.75,2390,5880,1.0,0,2,3,8,1390,1000,1957,0,98117,47.6956,-122.399,2210,6260,695000
7,4,2.75,3780,10308,2.0,0,0,3,10,3780,0,1999,0,98075,47.589,-121.983,3500,10740,833000
320,3,1.0,1610,58370,1.0,0,0,3,7,1610,0,1978,0,98053,47.6718,-122.044,2510,58127,590000
159,2,1.0,770,7554,1.0,0,0,3,6,770,0,1946,0,98177,47.7057,-122.36,1390,7500,385000
359,3,2.25,1413,3403,2.0,0,0,3,8,1413,0,2009,0,98031,47.4196,-122.193,1763,3719,260000
195,2,2.5,1680,975,3.0,0,0,3,9,1680,0,2009,0,98119,47.6321,-122.361,1680,977,840000
46,3,2.5,1180,1262,3.0,0,0,3,8,1180,0,2010,0,98119,47.6381,-122.375,1180,2632,472000
349,3,1.0,2360,5012,1.0,0,0,3,7,1560,800,1964,0,98116,47.5705,-122.384,1690,4800,532000
250,4,2.75,3580,12000,1.0,0,0,3,10,1840,1740,1979,0,98074,47.6319,-122.05,2910,12428,879900
104,3,1.5,1480,7749,1.0,0,0,5,7,1480,0,1960,0,98126,47.5144,-122.379,1140,5320,446450
221,5,2.75,2790,4807,1.5,0,0,4,7,2140,650,1949,0,98002,47.3098,-122.223,1056,4807,288000
178,3,2.25,1646,7364,2.0,0,0,3,7,1646,0,1994,0,98038,47.3646,-122.037,1975,9161,307500
333,4,2.0,1540,5110,1.0,0,0,3,7,1540,0,1957,0,98118,47.5164,-122.268,1540,5110,262500
110,2,1.0,780,8271,1.0,0,0,4,6,780,0,1924,0,98115,47.7,-122.3,2220,8271,319000
146,2,1.0,740,3434,1.0,0,0,5,6,740,0,1920,0,98022,47.2088,-121.992,1160,6000,175000
25,4,1.0,1360,13372,1.0,0,0,3,7,1360,0,1955,0,98028,47.7622,-122.263,1540,10283,330000
75,4,2.5,2311,4396,2.0,0,0,3,9,2311,0,2014,0,98092,47.3276,-122.163,2458,4616,399440
279,5,2.75,2560,5618,1.5,0,2,3,8,2220,340,1923,0,98109,47.6416,-122.355,2740,4000,1180000
241,3,2.5,1590,2910,2.0,0,0,3,7,1110,480,1984,0,98115,47.6855,-122.321,1590,3880,575000
75,2,2.0,1900,7740,1.0,0,0,4,7,1150,750,1923,0,98126,47.5227,-122.372,1140,7740,450000
307,4,2.5,2970,5050,2.0,0,0,3,8,2970,0,2014,0,98052,47.7043,-122.122,2810,4998,855169
363,4,2.5,2960,4640,2.0,0,0,3,9,2960,0,2005,0,98038,47.3597,-122.04,2750,4623,426500
66,2,1.5,1260,1575,2.0,0,0,3,7,1260,0,2001,0,98144,47.5914,-122.295,1220,1740,374000
336,3,1.75,2100,5058,1.0,0,2,3,7,1340,760,1941,0,98126,47.5743,-122.378,1640,5000,605000
115,1,0.75,480,9750,1.0,0,0,2,4,480,0,1948,0,98146,47.4982,-122.362,1550,9924,145000
269,3,2.0,1540,6000,1.0,0,0,4,6,1540,0,1953,0,98155,47.7372,-122.307,1490,8213,229000
56,1,1.0,690,1950,1.0,0,0,3,6,690,0,1928,0,98117,47.6849,-122.374,1650,4864,280000
35,3,2.0,2260,9568,1.0,0,0,3,8,1780,480,1985,0,98074,47.6457,-122.058,2250,9744,539000
329,3,1.75,1590,7280,1.0,0,0,3,7,1140,450,1974,0,98058,47.4288,-122.153,1590,9634,280000
88,5,1.75,2140,43124,1.0,0,2,4,7,1220,920,1962,0,98027,47.5516,-122.085,2520,14677,485000
33,3,2.5,2437,5136,2.0,0,0,3,7,2437,0,2011,0,98002,47.3517,-122.21,2437,4614,285000
308,4,2.5,2960,6219,2.0,0,0,3,9,2960,0,2006,0,98038,47.3603,-122.037,2960,5361,367000
17,4,2.5,3190,8684,1.0,0,3,5,9,1680,1510,1967,0,98006,47.5619,-122.162,3160,8684,1220000
40,3,1.5,1160,8906,1.0,0,0,3,7,1160,0,1962,0,98118,47.5362,-122.29,1160,8906,262500
84,3,1.5,2150,4000,1.5,0,0,3,7,1470,680,1928,0,98144,47.5733,-122.312,1750,4000,500000
77,4,2.75,2140,8100,2.0,0,0,4,7,2140,0,1990,0,98023,47.3075,-122.359,1960,7002,304400
326,3,1.5,1160,10125,1.0,0,0,4,7,1160,0,1959,0,98059,47.4919,-122.151,1440,10018,210000
130,2,1.75,2330,10143,1.0,0,2,4,7,1220,1110,1953,0,98146,47.4899,-122.359,2560,9750,689000
27,6,4.25,6980,15682,3.0,0,4,4,12,5330,1650,1999,0,98040,47.5552,-122.231,3930,18367,3100000
224,5,4.25,4420,13497,2.0,0,0,3,11,3510,910,2000,0,98059,47.5262,-122.143,4220,12015,1210000
