gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Female,Urban,Bachelor,5L-10L,0,2,3938,1,A,Platinum,45804
Female,Urban,High School,5L-10L,1,6,0,More than 1,A,Platinum,63564
Male,Urban,High School,2L-5L,1,3,3904,1,C,Platinum,32160
Male,Urban,Bachelor,5L-10L,1,6,6274,More than 1,A,Gold,93024
Female,Urban,High School,5L-10L,0,5,4042,More than 1,B,Platinum,65700
Female,Urban,High School,2L-5L,1,7,3166,1,A,Platinum,48684
Female,Rural,High School,5L-10L,0,7,0,1,C,Gold,42360
Male,Urban,Bachelor,5L-10L,1,7,3678,More than 1,A,Platinum,73188
Male,Urban,Others,5L-10L,1,6,6813,More than 1,A,Gold,127560
Male,Rural,Bachelor,More than 10L,1,6,0,1,B,Silver,35280
Male,Urban,High School,5L-10L,1,6,5643,More than 1,B,Gold,101364
Female,Rural,Bachelor,5L-10L,1,4,0,More than 1,B,Gold,102744
Male,Urban,Bachelor,2L-5L,0,4,10518,More than 1,B,Platinum,294432
Male,Urban,Bachelor,5L-10L,0,7,5855,1,A,Silver,44904
Female,Rural,Bachelor,5L-10L,0,6,4921,More than 1,C,Gold,64812
Male,Urban,Bachelor,2L-5L,1,6,7623,More than 1,B,Platinum,127260
Male,Rural,Bachelor,More than 10L,1,8,0,1,B,Silver,32064
Female,Urban,Bachelor,More than 10L,0,3,3634,More than 1,A,Platinum,73656
Male,Rural,High School,More than 10L,1,4,3449,1,B,Silver,67596
Male,Urban,High School,5L-10L,1,0,6530,More than 1,B,Silver,63804
Male,Rural,Bachelor,5L-10L,0,6,0,1,C,Platinum,100044
Male,Rural,Bachelor,5L-10L,0,7,0,1,B,Platinum,68688
Male,Urban,Bachelor,5L-10L,0,8,4200,More than 1,B,Platinum,48912
Female,Rural,Bachelor,5L-10L,1,5,4098,More than 1,A,Platinum,291948
Male,Urban,High School,5L-10L,1,4,5789,More than 1,A,Gold,107268
Female,Urban,High School,5L-10L,0,8,5323,More than 1,A,Platinum,102276
Male,Urban,Others,5L-10L,0,7,6710,More than 1,C,Silver,72888
Female,Rural,High School,5L-10L,1,6,2639,1,B,Gold,43272
Male,Urban,High School,5L-10L,0,3,9611,More than 1,B,Platinum,195348
Female,Rural,High School,5L-10L,1,8,3253,More than 1,B,Platinum,59100
Male,Urban,Bachelor,2L-5L,1,6,16460,More than 1,A,Platinum,259932
Male,Rural,Bachelor,5L-10L,0,0,0,More than 1,B,Platinum,62868
Male,Urban,Bachelor,2L-5L,1,5,3516,More than 1,B,Platinum,403944
Male,Urban,Bachelor,2L-5L,0,6,6920,More than 1,C,Silver,64836
Female,Urban,High School,2L-5L,1,7,2540,More than 1,A,Gold,536484
Female,Urban,Bachelor,2L-5L,0,6,3761,More than 1,B,Silver,67416
Male,Rural,High School,2L-5L,1,6,0,1,B,Platinum,91584
Male,Urban,Bachelor,5L-10L,1,7,3825,More than 1,A,Platinum,113976
Female,Rural,High School,2L-5L,0,1,0,1,C,Silver,66756
Male,Urban,High School,2L-5L,1,4,7138,More than 1,A,Gold,91764
Male,Urban,Bachelor,<=2L,1,7,6386,More than 1,A,Gold,453900
Male,Urban,High School,More than 10L,0,0,4017,More than 1,B,Platinum,137016
Female,Urban,High School,5L-10L,0,7,3907,1,A,Silver,37020
Female,Urban,Bachelor,5L-10L,0,6,2972,1,A,Platinum,50052
Female,Rural,High School,2L-5L,1,6,7196,More than 1,B,Gold,101880
Female,Rural,Bachelor,5L-10L,1,3,0,1,A,Silver,37608
Female,Urban,High School,2L-5L,1,7,10519,1,A,Silver,104604
Male,Urban,High School,5L-10L,1,3,2204,More than 1,C,Platinum,339552
Female,Rural,Others,5L-10L,1,0,0,1,A,Silver,33192
Female,Urban,Bachelor,2L-5L,0,3,4049,More than 1,B,Platinum,169704
Male,Urban,Bachelor,5L-10L,1,8,5747,More than 1,A,Gold,353916
Female,Rural,Bachelor,5L-10L,0,7,2372,1,A,Silver,34032
Female,Urban,High School,5L-10L,1,6,8220,More than 1,A,Platinum,71100
Female,Urban,Bachelor,2L-5L,0,7,14091,More than 1,A,Platinum,106188
Female,Rural,Bachelor,5L-10L,1,4,0,1,B,Silver,54168
Female,Rural,High School,5L-10L,0,5,0,1,B,Silver,53220
Male,Urban,Bachelor,5L-10L,1,4,2649,More than 1,A,Platinum,68736
Male,Urban,High School,5L-10L,1,6,4756,More than 1,A,Platinum,60864
Female,Urban,High School,<=2L,0,5,15713,More than 1,A,Gold,93912
Male,Urban,High School,2L-5L,1,1,10425,1,B,Gold,59148
Female,Urban,Bachelor,5L-10L,0,5,5711,More than 1,A,Platinum,163776
Male,Urban,High School,2L-5L,1,2,6059,1,A,Silver,36708
Female,Rural,High School,5L-10L,0,4,5252,More than 1,A,Gold,89364
Male,Rural,Bachelor,5L-10L,0,8,4428,1,A,Gold,62856
Female,Rural,High School,5L-10L,0,3,2139,More than 1,C,Platinum,67848
Male,Urban,Bachelor,5L-10L,0,8,10524,More than 1,A,Silver,64200
Female,Urban,High School,5L-10L,1,6,7158,1,A,Silver,238920
Female,Rural,Bachelor,5L-10L,0,5,2994,More than 1,C,Gold,47436
Female,Rural,High School,2L-5L,1,5,0,1,B,Platinum,37836
Female,Urban,High School,5L-10L,1,1,7602,More than 1,B,Silver,71448
Female,Rural,Others,More than 10L,1,6,0,More than 1,B,Silver,63372
Male,Urban,High School,More than 10L,1,3,7027,More than 1,A,Silver,117756
Male,Urban,High School,2L-5L,1,5,8587,More than 1,A,Platinum,90612
Male,Urban,High School,5L-10L,0,7,11363,More than 1,A,Platinum,112500
Female,Urban,Bachelor,<=2L,0,6,5780,More than 1,B,Silver,64116
Male,Urban,High School,2L-5L,0,7,4021,1,B,Platinum,47976
Male,Urban,High School,5L-10L,1,0,3737,More than 1,C,Gold,67788
Male,Rural,High School,5L-10L,1,8,0,1,B,Platinum,58008
Female,Urban,Bachelor,2L-5L,1,7,0,More than 1,A,Platinum,105216
Male,Urban,Bachelor,2L-5L,0,8,21111,More than 1,B,Platinum,124596
Female,Rural,Bachelor,5L-10L,1,2,0,1,C,Platinum,38280
Male,Rural,High School,More than 10L,1,2,2342,1,C,Silver,37860
Male,Urban,High School,More than 10L,0,3,6620,1,A,Platinum,28116
Male,Rural,High School,More than 10L,1,3,0,1,A,Platinum,34296
Male,Urban,High School,5L-10L,1,7,5651,1,A,Platinum,58116
Female,Urban,Bachelor,5L-10L,1,0,4314,More than 1,A,Platinum,99348
Male,Rural,Bachelor,5L-10L,1,0,5315,1,A,Platinum,33576
Female,Urban,Bachelor,2L-5L,0,4,5177,More than 1,C,Silver,299544
Male,Urban,High School,5L-10L,1,5,5055,More than 1,A,Platinum,111120
Male,Urban,Bachelor,2L-5L,0,4,3833,More than 1,C,Gold,549540
Female,Urban,High School,More than 10L,0,6,4885,More than 1,A,Gold,92388
Male,Rural,High School,More than 10L,0,2,5309,More than 1,A,Platinum,67320
Female,Rural,High School,More than 10L,0,5,0,1,A,Silver,30840
Female,Rural,Bachelor,5L-10L,1,4,2515,1,A,Silver,29556
Male,Urban,High School,5L-10L,1,7,7125,More than 1,B,Gold,72936
Male,Urban,High School,2L-5L,0,6,4142,1,A,Gold,30012
Male,Urban,High School,5L-10L,1,2,4222,1,A,Platinum,59172
Female,Urban,High School,More than 10L,0,8,6669,More than 1,A,Silver,60744
Male,Rural,Bachelor,5L-10L,1,7,0,More than 1,B,Gold,60192
Male,Urban,Bachelor,5L-10L,0,7,4162,More than 1,A,Platinum,548652
Female,Urban,Bachelor,5L-10L,0,6,10938,More than 1,A,Gold,103332
Female,Rural,Bachelor,5L-10L,1,7,0,More than 1,C,Platinum,35928
Female,Rural,High School,2L-5L,1,6,2157,1,B,Silver,41220
Male,Urban,Others,5L-10L,1,2,6966,1,A,Gold,52284
Male,Urban,High School,2L-5L,0,6,5694,1,A,Platinum,33660
Female,Urban,High School,2L-5L,1,3,5709,More than 1,B,Platinum,533124
Male,Rural,Bachelor,2L-5L,1,5,0,More than 1,B,Platinum,67464
Male,Urban,Others,5L-10L,1,4,6177,More than 1,C,Gold,58944
Female,Urban,Bachelor,5L-10L,0,3,2965,More than 1,A,Platinum,278724
Male,Urban,Bachelor,2L-5L,1,7,5439,1,B,Silver,57912
Male,Urban,Bachelor,5L-10L,1,4,5894,1,A,Silver,48024
Male,Urban,Bachelor,5L-10L,0,4,7937,More than 1,A,Silver,95064
Male,Urban,High School,5L-10L,0,4,4425,1,A,Platinum,52632
Female,Urban,High School,2L-5L,0,4,6046,1,A,Platinum,45984
Male,Urban,High School,2L-5L,0,7,4219,More than 1,B,Silver,263136
Female,Urban,Bachelor,2L-5L,0,2,6265,More than 1,A,Silver,150972
Male,Rural,Bachelor,More than 10L,0,7,0,More than 1,A,Gold,93156
Female,Urban,High School,5L-10L,1,2,7231,More than 1,A,Platinum,75480
Male,Urban,High School,5L-10L,1,8,3767,More than 1,A,Platinum,101592
Male,Rural,High School,5L-10L,0,7,5019,1,B,Platinum,108324
Female,Rural,High School,2L-5L,1,6,0,More than 1,A,Gold,108024
Male,Urban,High School,5L-10L,1,1,7079,More than 1,A,Platinum,95352
Male,Urban,High School,5L-10L,1,6,3980,More than 1,A,Platinum,99612
Male,Rural,High School,More than 10L,0,7,4086,1,B,Silver,36168
Female,Rural,Bachelor,5L-10L,0,5,0,More than 1,A,Platinum,64944
Female,Rural,Bachelor,More than 10L,1,1,0,1,A,Gold,55164
Female,Urban,Bachelor,2L-5L,1,6,0,More than 1,B,Silver,97332
Male,Urban,High School,5L-10L,1,0,0,1,A,Gold,33360
Male,Urban,High School,2L-5L,0,3,6754,More than 1,A,Gold,204648
Male,Urban,High School,5L-10L,1,4,3069,More than 1,B,Platinum,123840
Male,Urban,Bachelor,5L-10L,0,5,3624,More than 1,A,Silver,106044
Female,Urban,High School,5L-10L,0,3,3505,More than 1,A,Silver,168252
Male,Urban,High School,5L-10L,1,5,3802,More than 1,A,Platinum,65352
Male,Urban,Bachelor,5L-10L,1,6,5806,1,A,Platinum,32724
Male,Urban,High School,2L-5L,0,4,15172,More than 1,A,Platinum,108804
Female,Urban,Bachelor,2L-5L,0,0,15747,More than 1,A,Platinum,56532
Male,Rural,Bachelor,More than 10L,0,8,0,More than 1,B,Platinum,117600
Male,Urban,High School,5L-10L,0,7,4621,More than 1,A,Platinum,112296
Male,Urban,Bachelor,5L-10L,0,1,5220,More than 1,A,Platinum,92232
Male,Urban,Bachelor,5L-10L,1,7,6061,1,B,Silver,33000
Male,Urban,High School,2L-5L,1,6,3765,More than 1,A,Platinum,66804
Male,Urban,High School,2L-5L,0,2,3402,More than 1,A,Platinum,119784
Male,Urban,Bachelor,5L-10L,0,7,5895,More than 1,A,Platinum,63252
Male,Rural,Bachelor,5L-10L,0,4,2093,More than 1,B,Gold,154008
Male,Urban,Others,5L-10L,0,2,4023,1,A,Platinum,31800
Male,Rural,Bachelor,5L-10L,0,6,0,More than 1,B,Platinum,66288
Male,Urban,High School,5L-10L,1,3,4069,More than 1,A,Gold,248436
Female,Urban,High School,2L-5L,1,6,7132,1,A,Platinum,34056
Female,Rural,Bachelor,More than 10L,0,1,2620,More than 1,C,Gold,171072
Female,Rural,High School,2L-5L,1,0,0,1,A,Platinum,61308
Male,Urban,High School,2L-5L,0,6,15217,More than 1,A,Gold,160260
Female,Rural,High School,5L-10L,0,6,2788,More than 1,B,Silver,189756
Female,Rural,High School,<=2L,0,7,3720,More than 1,B,Gold,110280
Male,Urban,Bachelor,5L-10L,1,2,5394,1,A,Gold,46788
Male,Urban,Bachelor,5L-10L,0,0,8367,1,A,Platinum,54132
Female,Urban,Bachelor,5L-10L,0,3,7776,More than 1,A,Platinum,115524
Male,Urban,High School,5L-10L,0,6,4580,1,B,Platinum,72828
Male,Urban,Others,2L-5L,1,4,5399,1,C,Platinum,67188
Male,Urban,High School,More than 10L,0,6,6715,More than 1,A,Platinum,51792
Male,Urban,Bachelor,2L-5L,0,6,4944,More than 1,C,Gold,36408
Female,Urban,Bachelor,5L-10L,0,6,0,More than 1,B,Gold,67836
Male,Urban,High School,2L-5L,1,7,6387,More than 1,C,Silver,263328
Male,Urban,Bachelor,More than 10L,1,4,2114,More than 1,B,Platinum,63756
Female,Urban,High School,2L-5L,1,7,10328,More than 1,A,Platinum,182352
Male,Urban,High School,5L-10L,1,7,0,1,A,Platinum,30180
Male,Rural,High School,5L-10L,1,6,2841,1,A,Gold,56580
Male,Rural,Bachelor,5L-10L,0,6,2695,More than 1,B,Platinum,33312
Male,Urban,High School,5L-10L,0,7,3554,More than 1,A,Platinum,72504
Male,Urban,High School,5L-10L,1,2,5276,More than 1,A,Gold,148728
Female,Urban,High School,2L-5L,0,7,4679,More than 1,A,Platinum,345576
Male,Urban,Bachelor,5L-10L,0,0,6166,More than 1,A,Platinum,32784
Female,Urban,High School,5L-10L,0,5,7409,More than 1,A,Gold,116676
Male,Urban,High School,5L-10L,0,4,6653,More than 1,A,Platinum,63804
Female,Rural,High School,5L-10L,0,4,2638,More than 1,C,Silver,94284
Male,Urban,Bachelor,5L-10L,1,7,3782,1,A,Silver,31800
Male,Urban,Bachelor,2L-5L,0,7,5952,More than 1,B,Platinum,101892
Female,Urban,High School,5L-10L,1,2,6671,1,A,Platinum,32568
Male,Rural,High School,5L-10L,0,5,5639,More than 1,A,Platinum,72312
Male,Urban,High School,5L-10L,1,6,4119,More than 1,A,Platinum,64368
Female,Rural,High School,5L-10L,1,1,5350,1,A,Platinum,109572
Female,Urban,High School,2L-5L,0,1,5858,More than 1,B,Gold,67008
Female,Urban,Bachelor,2L-5L,1,7,2445,More than 1,B,Silver,60804
Male,Rural,Bachelor,More than 10L,0,4,3922,More than 1,A,Platinum,56652
Male,Urban,High School,5L-10L,0,8,8362,More than 1,A,Gold,143412
Male,Urban,High School,5L-10L,0,2,4396,1,A,Silver,40956
Female,Urban,Others,More than 10L,1,7,3380,More than 1,B,Platinum,78564
Male,Urban,High School,<=2L,1,8,6946,More than 1,A,Platinum,60528
Female,Urban,High School,5L-10L,1,6,5981,More than 1,A,Platinum,58944
Male,Urban,High School,5L-10L,1,6,4147,1,A,Gold,32832
Male,Urban,Bachelor,2L-5L,1,3,0,More than 1,A,Platinum,61932
Male,Rural,High School,More than 10L,1,0,4130,More than 1,C,Platinum,101460
Female,Urban,High School,2L-5L,1,4,6436,More than 1,A,Platinum,62124
Male,Urban,High School,5L-10L,1,7,3991,More than 1,A,Gold,323748
Male,Urban,High School,More than 10L,1,6,5166,1,A,Platinum,33492
Female,Rural,Bachelor,5L-10L,1,2,0,1,C,Gold,29256
Female,Rural,High School,5L-10L,0,7,0,1,C,Silver,55152
Female,Urban,Bachelor,2L-5L,0,2,5643,More than 1,A,Silver,50268
Female,Rural,High School,5L-10L,0,5,0,1,A,Platinum,49920
Male,Urban,Bachelor,5L-10L,0,6,6952,More than 1,A,Gold,117192
Male,Urban,Bachelor,5L-10L,1,0,0,More than 1,B,Platinum,66000
Male,Urban,High School,2L-5L,1,5,9772,More than 1,A,Platinum,457248
Female,Urban,Bachelor,2L-5L,0,4,3669,More than 1,A,Platinum,94164
Female,Rural,High School,5L-10L,1,6,0,1,B,Silver,34152
Female,Urban,Bachelor,5L-10L,1,5,3822,More than 1,A,Gold,139848
Female,Rural,Bachelor,More than 10L,1,1,2613,More than 1,A,Silver,101112
Male,Urban,Bachelor,5L-10L,1,4,6052,More than 1,A,Gold,42492
Female,Urban,Bachelor,5L-10L,0,3,15855,More than 1,B,Gold,58824
Male,Rural,High School,5L-10L,1,6,2278,More than 1,A,Platinum,61416
Female,Urban,Bachelor,2L-5L,0,4,0,More than 1,B,Gold,64260
Female,Rural,High School,5L-10L,0,6,3961,More than 1,A,Gold,68076
Male,Urban,Bachelor,5L-10L,0,8,4298,1,A,Silver,32160
Male,Urban,Bachelor,More than 10L,0,6,6393,More than 1,A,Gold,200688
Female,Urban,High School,5L-10L,1,1,4161,More than 1,A,Platinum,62724
Female,Urban,High School,5L-10L,0,2,5952,More than 1,A,Platinum,95316
Female,Rural,High School,5L-10L,0,7,5486,More than 1,A,Silver,352056
Female,Urban,High School,2L-5L,1,2,9134,More than 1,A,Gold,84996
Male,Rural,High School,5L-10L,1,2,5906,1,A,Platinum,35436
Female,Urban,Bachelor,5L-10L,0,7,3744,More than 1,B,Gold,28956
Female,Urban,High School,2L-5L,0,1,0,More than 1,A,Platinum,56892
Male,Urban,High School,2L-5L,0,8,4245,More than 1,A,Platinum,71004
Male,Urban,High School,5L-10L,1,2,3235,More than 1,B,Gold,211212
Female,Urban,High School,<=2L,0,1,5845,1,A,Silver,59388
Male,Rural,High School,More than 10L,1,6,0,More than 1,A,Platinum,58980
Male,Urban,High School,5L-10L,1,1,4022,More than 1,B,Silver,30108
Female,Urban,Bachelor,5L-10L,1,5,9314,More than 1,A,Platinum,112608
Male,Urban,High School,5L-10L,1,4,2921,1,C,Gold,33624
Female,Urban,Bachelor,5L-10L,0,2,3714,More than 1,B,Silver,68112
Female,Urban,Bachelor,5L-10L,0,8,0,1,B,Gold,35820
Male,Rural,Bachelor,2L-5L,1,7,3389,More than 1,B,Gold,71520
Male,Urban,High School,More than 10L,1,6,0,1,A,Platinum,47832
Male,Rural,High School,5L-10L,1,4,0,1,B,Silver,37020
Male,Urban,High School,5L-10L,1,7,0,More than 1,B,Platinum,71808
Male,Urban,Bachelor,5L-10L,1,6,4170,1,A,Platinum,63720
Male,Urban,High School,5L-10L,1,7,0,More than 1,B,Platinum,29928
Male,Rural,High School,5L-10L,0,4,2430,More than 1,B,Gold,84060
Female,Rural,High School,5L-10L,1,7,0,1,A,Platinum,38376
Female,Urban,High School,2L-5L,0,3,8273,More than 1,A,Platinum,159036
Female,Urban,Bachelor,5L-10L,1,3,2153,1,C,Gold,35412
Male,Rural,Others,More than 10L,0,7,0,More than 1,B,Silver,38148
Male,Urban,High School,5L-10L,1,7,4570,More than 1,A,Platinum,65340
Male,Urban,Bachelor,5L-10L,1,1,5739,1,A,Gold,46152
Male,Rural,Bachelor,5L-10L,1,1,2622,More than 1,B,Platinum,110568
Female,Urban,Bachelor,2L-5L,0,6,3549,More than 1,A,Platinum,170652
Male,Rural,High School,More than 10L,1,2,5634,More than 1,A,Gold,133176
Male,Rural,High School,2L-5L,1,5,5171,1,B,Platinum,32748
Female,Rural,Bachelor,More than 10L,1,1,0,More than 1,A,Silver,73044
Female,Urban,Others,More than 10L,0,6,14646,1,C,Platinum,46848
Female,Urban,Bachelor,5L-10L,1,5,2039,More than 1,B,Platinum,170568
Male,Rural,High School,More than 10L,0,4,3749,1,A,Platinum,58476
Male,Urban,Bachelor,5L-10L,0,4,3808,1,B,Platinum,92292
Male,Urban,High School,5L-10L,1,6,6375,1,A,Silver,35556
Female,Urban,High School,2L-5L,1,1,5752,1,A,Gold,47508
Male,Urban,Bachelor,5L-10L,0,7,7415,More than 1,A,Platinum,104376
Female,Rural,Bachelor,5L-10L,0,6,5663,More than 1,A,Gold,108780
Male,Urban,High School,5L-10L,0,0,2873,More than 1,B,Platinum,59088
Male,Rural,High School,More than 10L,0,4,3502,More than 1,B,Platinum,60144
Female,Rural,High School,5L-10L,0,6,0,More than 1,A,Platinum,154380
Male,Urban,High School,5L-10L,1,5,6051,More than 1,A,Platinum,66264
Male,Rural,High School,5L-10L,1,3,3735,More than 1,B,Platinum,65316
Female,Rural,High School,5L-10L,1,7,3691,More than 1,A,Platinum,68208
Male,Urban,Bachelor,5L-10L,1,8,0,1,B,Platinum,100224
Female,Urban,High School,5L-10L,1,8,6381,More than 1,A,Platinum,99636
Male,Rural,High School,5L-10L,1,7,4484,1,A,Gold,30000
Male,Rural,Bachelor,2L-5L,1,7,3624,More than 1,B,Gold,58632
Male,Urban,High School,More than 10L,1,7,6129,More than 1,A,Platinum,32316
Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,B,Gold,54408
Male,Urban,High School,2L-5L,0,0,3990,More than 1,B,Platinum,203724
Male,Rural,Bachelor,5L-10L,1,0,0,1,A,Platinum,68964
Male,Urban,Bachelor,5L-10L,1,1,3306,More than 1,C,Silver,96912
Male,Urban,Bachelor,5L-10L,1,8,6055,More than 1,B,Platinum,60924
Male,Urban,Bachelor,5L-10L,1,3,2638,More than 1,A,Silver,71784
Female,Rural,High School,5L-10L,0,6,0,More than 1,A,Silver,228756
Female,Urban,Bachelor,<=2L,0,4,9363,More than 1,A,Silver,108828
Male,Urban,High School,5L-10L,0,5,7349,More than 1,A,Gold,365628
Male,Urban,High School,5L-10L,1,1,5950,More than 1,A,Gold,90948
Male,Urban,Bachelor,2L-5L,1,1,3791,More than 1,A,Silver,272496
Female,Urban,High School,5L-10L,1,6,4166,More than 1,A,Platinum,60336
Female,Urban,Bachelor,5L-10L,0,6,5375,1,A,Platinum,34920
Male,Urban,High School,2L-5L,1,1,3947,More than 1,A,Gold,59580
Male,Rural,Bachelor,More than 10L,1,6,2697,More than 1,C,Silver,71256
Male,Urban,High School,5L-10L,1,5,6821,1,A,Gold,33216
Male,Rural,High School,More than 10L,1,0,3184,More than 1,A,Platinum,74208
Male,Urban,Bachelor,5L-10L,1,7,14818,More than 1,A,Platinum,266628
Male,Urban,High School,5L-10L,1,5,2964,More than 1,B,Silver,70428
Male,Urban,High School,5L-10L,1,1,5899,More than 1,A,Platinum,241176
Female,Urban,High School,2L-5L,1,6,5811,More than 1,A,Silver,67068
Female,Urban,High School,2L-5L,0,7,7732,More than 1,A,Platinum,363600
Male,Urban,Bachelor,5L-10L,1,4,0,More than 1,A,Platinum,113460
Male,Urban,High School,2L-5L,1,7,4040,More than 1,B,Platinum,71628
Female,Rural,High School,5L-10L,1,7,5088,1,A,Silver,35280
Male,Urban,Others,More than 10L,0,3,3154,More than 1,A,Platinum,64284
Male,Urban,Bachelor,5L-10L,1,6,3054,More than 1,A,Platinum,65268
Male,Urban,High School,5L-10L,1,4,4150,1,A,Platinum,48192
Female,Urban,Bachelor,5L-10L,0,7,4505,1,A,Gold,65172
Male,Urban,High School,2L-5L,0,8,5269,More than 1,C,Platinum,157716
Male,Urban,Bachelor,2L-5L,1,5,2214,More than 1,B,Gold,67896
Male,Urban,Bachelor,5L-10L,1,5,4477,1,A,Platinum,97932
Female,Urban,Bachelor,5L-10L,0,5,5561,More than 1,B,Platinum,64068
Male,Urban,Bachelor,More than 10L,0,6,9512,More than 1,A,Platinum,110856
Female,Urban,High School,2L-5L,0,5,0,More than 1,A,Gold,86112
Male,Rural,Bachelor,More than 10L,1,7,2177,More than 1,A,Gold,471252
Male,Rural,Bachelor,5L-10L,1,8,0,1,B,Silver,37140
Female,Urban,Bachelor,5L-10L,1,0,2337,More than 1,B,Silver,68256
Female,Urban,High School,5L-10L,0,0,5829,More than 1,C,Silver,64044
Male,Urban,High School,2L-5L,1,4,6506,More than 1,A,Platinum,199020
Male,Rural,Bachelor,5L-10L,1,2,3267,1,B,Platinum,48984
Female,Rural,High School,5L-10L,1,3,3087,More than 1,B,Gold,259404
Female,Urban,Bachelor,5L-10L,1,8,3715,More than 1,B,Platinum,96264
Male,Urban,High School,2L-5L,0,7,5920,More than 1,A,Silver,206028
Male,Urban,High School,2L-5L,1,6,8313,1,A,Platinum,48768
Male,Urban,Bachelor,2L-5L,0,5,4935,More than 1,A,Platinum,393552
Male,Rural,Bachelor,2L-5L,0,0,0,More than 1,B,Silver,69036
Female,Rural,High School,5L-10L,1,8,5226,1,A,Platinum,86952
Male,Rural,Bachelor,5L-10L,1,0,2177,More than 1,B,Silver,65952
Male,Urban,High School,5L-10L,0,8,5834,1,A,Silver,52860
Female,Urban,Others,5L-10L,1,4,2869,More than 1,A,Platinum,110640
Female,Rural,High School,More than 10L,1,4,0,1,C,Platinum,34440
Female,Rural,Others,5L-10L,0,0,0,1,A,Platinum,28224
Male,Urban,Bachelor,More than 10L,1,7,2126,More than 1,B,Platinum,73020
Female,Urban,Bachelor,5L-10L,1,6,5508,More than 1,A,Gold,104772
Female,Urban,Others,2L-5L,1,6,4968,1,A,Platinum,34560
Female,Urban,High School,2L-5L,1,4,5924,More than 1,A,Platinum,163416
Female,Urban,High School,5L-10L,0,2,5843,More than 1,B,Platinum,57060
Female,Urban,Bachelor,2L-5L,1,6,4048,1,A,Platinum,48180
Male,Urban,Bachelor,More than 10L,1,1,6802,More than 1,A,Platinum,371652
Male,Urban,Bachelor,More than 10L,0,2,7389,More than 1,A,Gold,113616
Male,Rural,High School,More than 10L,1,7,2269,1,A,Gold,47496
Female,Urban,Bachelor,5L-10L,0,1,2885,More than 1,A,Platinum,56712
Female,Urban,Others,2L-5L,0,2,0,More than 1,B,Platinum,34788
Female,Urban,High School,5L-10L,0,2,2029,1,C,Silver,34044
Female,Urban,High School,More than 10L,0,7,3328,More than 1,A,Silver,95796
Female,Urban,High School,2L-5L,1,2,5728,1,A,Silver,66648
Female,Urban,High School,<=2L,1,5,4470,More than 1,A,Platinum,62856
Female,Urban,High School,More than 10L,0,6,5407,More than 1,A,Platinum,108288
Female,Rural,Bachelor,5L-10L,1,5,6652,More than 1,A,Platinum,61512
Male,Rural,Others,5L-10L,1,8,5492,1,A,Gold,66276
Female,Urban,Bachelor,2L-5L,0,2,3408,More than 1,B,Platinum,97860
Male,Urban,High School,5L-10L,1,1,3707,More than 1,A,Platinum,62028
Male,Urban,Bachelor,<=2L,1,1,5769,1,A,Silver,68400
Male,Urban,High School,5L-10L,0,7,8655,More than 1,A,Platinum,268020
Female,Urban,Bachelor,5L-10L,0,4,6148,More than 1,A,Platinum,103188
Male,Urban,Bachelor,2L-5L,1,0,3826,1,A,Silver,32016
Male,Urban,High School,5L-10L,1,7,3371,1,C,Gold,27792
Female,Urban,High School,2L-5L,0,4,7468,More than 1,A,Platinum,375336
Female,Rural,High School,5L-10L,1,7,7066,More than 1,A,Platinum,75684
Male,Urban,High School,5L-10L,0,6,4247,1,A,Platinum,56184
Male,Urban,Bachelor,2L-5L,0,2,9597,More than 1,A,Platinum,64908
Male,Urban,High School,More than 10L,0,6,3974,More than 1,A,Gold,238020
Female,Urban,High School,5L-10L,0,2,12912,More than 1,A,Platinum,466260
Female,Urban,High School,5L-10L,1,5,5040,1,A,Gold,49116
Female,Urban,Bachelor,5L-10L,0,6,4449,More than 1,A,Platinum,94740
Male,Urban,Bachelor,5L-10L,0,4,9901,More than 1,A,Platinum,82524
Female,Urban,High School,5L-10L,1,6,14112,More than 1,B,Silver,34140
Male,Urban,Bachelor,5L-10L,0,7,7729,More than 1,C,Silver,493128
Male,Urban,Others,5L-10L,1,6,0,1,B,Silver,34056
Male,Urban,High School,5L-10L,0,7,6756,More than 1,B,Silver,58788
Female,Urban,Bachelor,2L-5L,1,1,6107,1,A,Platinum,31272
Male,Urban,Bachelor,2L-5L,0,7,10759,More than 1,A,Platinum,180612
Female,Urban,Bachelor,5L-10L,1,6,6344,1,A,Gold,29568
Female,Urban,Bachelor,5L-10L,0,7,5173,More than 1,A,Platinum,96732
Female,Urban,High School,5L-10L,0,8,2506,More than 1,A,Platinum,104136
Male,Urban,High School,More than 10L,1,4,5320,More than 1,C,Platinum,291360
Female,Urban,High School,5L-10L,0,8,5087,More than 1,B,Silver,66708
Female,Urban,High School,5L-10L,1,8,6123,1,A,Silver,89232
Female,Urban,High School,5L-10L,0,3,6207,More than 1,A,Platinum,90264
Female,Rural,Bachelor,5L-10L,1,5,0,More than 1,A,Gold,63384
Male,Urban,Bachelor,2L-5L,1,5,6717,More than 1,C,Platinum,162348
Female,Urban,High School,2L-5L,1,2,6974,More than 1,A,Silver,286476
Male,Urban,Bachelor,More than 10L,0,5,21167,More than 1,A,Silver,320328
Female,Urban,Bachelor,5L-10L,0,2,3811,More than 1,A,Platinum,166236
