gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Male,Rural,High School,5L-10L,0,8,2353,More than 1,A,Platinum,439176
Male,Rural,High School,More than 10L,0,8,0,More than 1,A,Gold,44556
Female,Urban,Bachelor,More than 10L,0,0,0,1,A,Gold,33264
Female,Urban,Bachelor,5L-10L,0,8,6014,More than 1,B,Silver,69360
Male,Rural,Bachelor,More than 10L,1,6,0,More than 1,C,Silver,101724
Male,Urban,Bachelor,5L-10L,1,6,5597,More than 1,A,Platinum,158664
Male,Rural,High School,5L-10L,1,2,3800,1,B,Platinum,29532
Female,Urban,Bachelor,2L-5L,1,6,6502,More than 1,C,Silver,260904
Female,Urban,High School,5L-10L,0,1,7750,1,A,Silver,66480
Male,Urban,High School,5L-10L,0,2,3858,More than 1,A,Platinum,69780
Male,Urban,Bachelor,2L-5L,1,3,9417,1,A,Platinum,42924
Male,Rural,High School,More than 10L,1,6,2179,More than 1,A,Platinum,89784
Female,Rural,High School,2L-5L,1,2,3458,More than 1,A,Silver,72252
Male,Urban,Bachelor,5L-10L,1,7,4290,1,A,Platinum,31488
Male,Urban,High School,5L-10L,1,6,5894,More than 1,A,Platinum,103272
Male,Urban,High School,5L-10L,1,1,3560,1,A,Platinum,34452
Male,Urban,Bachelor,5L-10L,1,8,4733,More than 1,A,Platinum,58056
Male,Urban,High School,5L-10L,0,0,4148,1,B,Gold,33420
Male,Rural,Bachelor,5L-10L,0,7,16043,More than 1,A,Platinum,137988
Male,Urban,High School,5L-10L,1,1,2717,1,C,Platinum,33672
Male,Rural,Others,More than 10L,1,6,3769,1,B,Platinum,35580
Female,Rural,Bachelor,More than 10L,0,5,2490,More than 1,B,Silver,69540
Female,Rural,High School,5L-10L,0,0,4956,1,A,Platinum,31524
Male,Urban,Bachelor,2L-5L,0,6,6292,1,A,Platinum,35232
Female,Urban,High School,2L-5L,1,5,3581,More than 1,B,Platinum,73584
Female,Urban,High School,5L-10L,1,8,3172,More than 1,A,Platinum,106068
Male,Rural,High School,More than 10L,1,4,2044,More than 1,B,Silver,66720
Female,Urban,High School,More than 10L,0,1,4423,More than 1,A,Platinum,64692
Male,Rural,Bachelor,2L-5L,0,8,0,More than 1,A,Platinum,61764
Female,Urban,High School,5L-10L,0,3,6633,More than 1,A,Platinum,112116
Female,Urban,High School,More than 10L,0,5,3618,More than 1,A,Platinum,62640
Female,Rural,High School,5L-10L,1,2,2910,1,B,Silver,65052
Male,Urban,Bachelor,5L-10L,1,1,2683,More than 1,C,Platinum,72048
Male,Urban,High School,5L-10L,1,2,4174,More than 1,C,Silver,56856
Male,Urban,Bachelor,2L-5L,1,8,5806,More than 1,A,Silver,106704
Female,Urban,Others,<=2L,1,1,6277,More than 1,A,Gold,90768
Female,Rural,High School,More than 10L,1,5,0,1,B,Platinum,43128
Male,Rural,Bachelor,More than 10L,1,4,0,More than 1,B,Gold,52704
Female,Urban,High School,More than 10L,0,4,9967,More than 1,B,Platinum,75036
Male,Urban,High School,More than 10L,1,3,3694,More than 1,A,Silver,97440
Male,Urban,Bachelor,5L-10L,1,6,0,1,C,Gold,37764
Male,Urban,High School,5L-10L,1,5,8805,More than 1,A,Platinum,96216
Male,Urban,Others,5L-10L,1,7,5036,1,A,Gold,29808
Male,Urban,High School,5L-10L,0,6,9552,More than 1,C,Gold,426120
Male,Rural,Bachelor,5L-10L,1,8,0,More than 1,A,Platinum,100644
Male,Urban,Bachelor,5L-10L,1,5,7402,More than 1,A,Platinum,107568
Male,Urban,High School,5L-10L,1,6,2204,More than 1,B,Platinum,60984
Male,Rural,Others,5L-10L,0,2,5403,1,A,Gold,46956
Female,Rural,Bachelor,5L-10L,1,7,0,1,B,Gold,31140
Male,Urban,Bachelor,2L-5L,1,7,2874,More than 1,A,Gold,90708
Female,Urban,Bachelor,2L-5L,1,4,3857,More than 1,B,Platinum,111288
Female,Rural,High School,More than 10L,0,3,0,1,B,Silver,96672
Male,Rural,High School,5L-10L,1,5,0,1,B,Platinum,55188
Female,Urban,High School,5L-10L,0,4,4317,More than 1,A,Silver,62616
Female,Urban,Bachelor,5L-10L,0,1,3839,1,A,Gold,30516
Male,Urban,High School,5L-10L,0,2,7861,1,C,Silver,35160
Male,Rural,High School,More than 10L,0,1,0,1,A,Platinum,30552
Female,Rural,High School,2L-5L,1,6,5671,More than 1,B,Silver,64392
Female,Urban,High School,5L-10L,1,2,5885,1,A,Platinum,32820
Male,Urban,Bachelor,More than 10L,1,1,3445,1,A,Gold,33120
Male,Urban,Bachelor,2L-5L,1,6,3634,More than 1,A,Silver,112380
Male,Urban,Bachelor,5L-10L,1,7,2972,More than 1,A,Gold,62196
Male,Urban,Others,5L-10L,1,8,3601,1,C,Gold,35832
Male,Rural,Bachelor,5L-10L,1,4,2036,More than 1,B,Platinum,112212
Male,Urban,Bachelor,2L-5L,0,6,3721,More than 1,A,Silver,202128
Male,Urban,Others,2L-5L,1,6,4198,More than 1,B,Silver,57336
Male,Rural,Bachelor,5L-10L,1,4,3490,More than 1,A,Gold,90540
Male,Urban,High School,5L-10L,1,0,4460,1,A,Gold,33228
Male,Urban,High School,More than 10L,1,4,3972,More than 1,A,Platinum,61140
Male,Rural,Bachelor,5L-10L,0,0,0,1,A,Gold,56748
Male,Urban,Bachelor,5L-10L,1,2,6116,1,A,Platinum,36312
Male,Rural,Bachelor,5L-10L,1,8,3832,More than 1,B,Platinum,109836
Female,Rural,High School,5L-10L,1,6,7036,More than 1,A,Platinum,71952
Male,Rural,Others,5L-10L,1,8,2511,More than 1,B,Silver,73248
Male,Urban,Bachelor,2L-5L,1,7,13383,More than 1,B,Silver,54132
Male,Urban,High School,2L-5L,1,7,6562,More than 1,B,Gold,70188
Female,Urban,High School,5L-10L,1,5,5906,More than 1,A,Platinum,53856
Female,Rural,Bachelor,2L-5L,0,6,4266,1,B,Platinum,37884
Male,Rural,Bachelor,More than 10L,0,8,0,More than 1,B,Platinum,63996
Male,Urban,Bachelor,5L-10L,0,7,3957,More than 1,A,Silver,101880
Male,Urban,Bachelor,2L-5L,1,6,0,More than 1,B,Platinum,101076
Female,Rural,Bachelor,5L-10L,0,6,0,1,B,Platinum,30684
Female,Rural,High School,More than 10L,1,7,2741,More than 1,B,Gold,70356
Male,Rural,Bachelor,5L-10L,1,8,0,1,C,Gold,32724
Male,Urban,High School,5L-10L,1,5,6281,1,B,Platinum,47676
Female,Rural,High School,5L-10L,1,1,0,1,A,Platinum,35400
Male,Urban,Bachelor,5L-10L,1,2,3382,More than 1,A,Platinum,65016
Female,Rural,High School,More than 10L,1,6,0,More than 1,C,Gold,65652
Female,Rural,High School,2L-5L,0,1,3579,More than 1,B,Silver,66096
Male,Rural,High School,5L-10L,1,1,3287,More than 1,C,Gold,356064
Female,Urban,Others,5L-10L,0,6,2790,More than 1,B,Gold,63804
Male,Urban,High School,5L-10L,1,4,6575,More than 1,C,Platinum,69984
Male,Urban,High School,More than 10L,1,8,10386,More than 1,A,Gold,101472
Female,Rural,High School,More than 10L,0,1,0,More than 1,A,Platinum,67332
Male,Urban,Bachelor,5L-10L,1,7,3818,More than 1,A,Platinum,64836
Female,Urban,Bachelor,2L-5L,0,6,6337,More than 1,B,Silver,107616
Male,Urban,High School,5L-10L,1,2,5607,1,A,Platinum,81108
Male,Urban,Bachelor,5L-10L,1,8,9634,1,A,Platinum,164484
Male,Rural,High School,5L-10L,0,8,0,1,B,Platinum,38412
Male,Urban,High School,2L-5L,0,6,9754,More than 1,C,Silver,188712
Male,Urban,High School,2L-5L,0,5,0,More than 1,A,Gold,95844
Male,Urban,High School,5L-10L,1,6,4699,More than 1,A,Platinum,101916
Female,Urban,High School,5L-10L,0,5,0,More than 1,B,Gold,77412
Male,Urban,High School,5L-10L,1,1,5681,More than 1,A,Platinum,98088
Male,Urban,Bachelor,5L-10L,1,6,6095,1,B,Platinum,51912
Male,Rural,Bachelor,More than 10L,1,7,0,More than 1,B,Silver,75624
Female,Rural,Bachelor,5L-10L,0,4,5865,1,A,Platinum,50604
Male,Rural,Bachelor,5L-10L,1,1,0,1,B,Platinum,31860
Male,Urban,High School,2L-5L,1,3,4117,1,A,Gold,35976
Female,Urban,High School,2L-5L,1,6,3344,More than 1,B,Gold,100464
Female,Rural,High School,More than 10L,1,6,0,1,C,Silver,66192
Male,Urban,Bachelor,<=2L,1,8,3641,More than 1,A,Platinum,64008
Male,Rural,High School,5L-10L,1,8,0,1,A,Platinum,54204
Female,Urban,High School,5L-10L,1,1,6181,More than 1,A,Gold,62388
Male,Rural,High School,5L-10L,1,5,0,More than 1,A,Platinum,67620
Female,Urban,Bachelor,More than 10L,1,5,11212,More than 1,B,Silver,530592
Male,Urban,Bachelor,2L-5L,0,6,6840,1,C,Platinum,35928
Male,Rural,High School,More than 10L,1,3,0,More than 1,C,Gold,65736
Female,Urban,Bachelor,5L-10L,1,6,2240,1,A,Silver,67152
Male,Urban,High School,More than 10L,1,6,4066,1,A,Gold,33372
Male,Urban,High School,5L-10L,1,0,3844,More than 1,A,Platinum,47808
Male,Urban,High School,2L-5L,0,2,3712,More than 1,B,Silver,61704
Female,Urban,High School,5L-10L,1,1,3758,More than 1,A,Platinum,67272
Male,Urban,Bachelor,5L-10L,1,4,5713,More than 1,C,Platinum,438696
Male,Urban,Bachelor,More than 10L,1,7,10427,1,A,Platinum,33648
Male,Rural,High School,5L-10L,1,1,6645,More than 1,A,Platinum,53880
Female,Urban,Bachelor,5L-10L,1,7,0,More than 1,C,Platinum,63468
Male,Rural,High School,5L-10L,0,0,4045,1,A,Silver,53700
Female,Rural,Bachelor,More than 10L,0,8,0,1,A,Platinum,48300
Male,Urban,Bachelor,5L-10L,0,6,6643,More than 1,A,Platinum,61248
Male,Rural,Bachelor,5L-10L,1,8,0,More than 1,A,Platinum,36552
Female,Rural,High School,More than 10L,1,5,6227,1,A,Gold,33144
Male,Urban,High School,2L-5L,0,1,3377,More than 1,A,Gold,82644
Female,Urban,Bachelor,More than 10L,0,5,4258,1,A,Gold,66144
Male,Urban,Others,5L-10L,0,1,6500,More than 1,A,Platinum,47064
Female,Rural,High School,5L-10L,0,5,2680,More than 1,A,Platinum,97572
Male,Urban,Bachelor,5L-10L,1,4,3863,1,A,Silver,33960
Female,Rural,High School,More than 10L,1,4,2432,More than 1,A,Platinum,103056
Female,Urban,Bachelor,5L-10L,1,4,2356,More than 1,A,Platinum,66336
Male,Rural,High School,More than 10L,0,6,5138,1,B,Platinum,101412
Male,Urban,Bachelor,2L-5L,0,5,5331,More than 1,A,Platinum,96708
Female,Urban,High School,2L-5L,1,1,5557,1,A,Gold,33816
Female,Urban,High School,5L-10L,1,8,6379,More than 1,A,Silver,60564
Male,Urban,Bachelor,5L-10L,0,3,8885,More than 1,A,Gold,54852
Male,Urban,Bachelor,More than 10L,0,1,14894,More than 1,A,Platinum,160536
Male,Urban,High School,5L-10L,1,5,6053,More than 1,A,Platinum,62256
Male,Urban,High School,2L-5L,1,6,3516,More than 1,A,Platinum,65592
Female,Urban,High School,5L-10L,0,4,11637,More than 1,C,Gold,257520
Male,Rural,Bachelor,5L-10L,1,7,0,More than 1,A,Gold,68184
Male,Urban,Others,2L-5L,1,7,0,More than 1,A,Platinum,65592
Male,Rural,Bachelor,5L-10L,1,4,0,1,A,Gold,39216
Female,Urban,High School,5L-10L,1,5,0,More than 1,B,Gold,111816
Male,Urban,High School,2L-5L,1,2,6874,More than 1,B,Silver,90192
Female,Rural,High School,5L-10L,1,5,0,1,A,Gold,31104
Male,Urban,Bachelor,More than 10L,0,7,3422,1,B,Platinum,56724
Male,Rural,High School,5L-10L,0,1,3264,More than 1,C,Gold,94260
Male,Rural,Others,5L-10L,1,6,0,1,A,Platinum,31272
Male,Urban,High School,5L-10L,1,3,4575,1,A,Gold,34080
Female,Rural,Bachelor,5L-10L,0,4,3264,More than 1,A,Gold,111216
Male,Urban,Bachelor,2L-5L,1,2,6742,More than 1,A,Gold,62412
Male,Rural,Bachelor,2L-5L,0,5,6646,More than 1,B,Platinum,101316
Male,Urban,High School,2L-5L,1,6,0,More than 1,C,Platinum,73884
Female,Rural,Bachelor,2L-5L,1,5,2751,1,B,Silver,66084
Male,Urban,Bachelor,5L-10L,1,5,2755,1,A,Gold,34260
Male,Rural,Others,5L-10L,1,0,0,1,C,Silver,32664
Male,Urban,Bachelor,More than 10L,0,6,4361,1,C,Gold,35640
Female,Urban,High School,5L-10L,1,7,4065,More than 1,C,Silver,114900
Male,Rural,Bachelor,More than 10L,0,2,3243,More than 1,B,Silver,77796
Male,Urban,High School,2L-5L,0,8,4244,1,A,Platinum,34764
Female,Urban,High School,5L-10L,0,6,7964,More than 1,C,Platinum,57588
Female,Urban,High School,5L-10L,0,6,4479,More than 1,C,Platinum,311052
Male,Urban,High School,5L-10L,1,3,4322,More than 1,A,Gold,229332
Female,Urban,Bachelor,5L-10L,0,2,4001,More than 1,A,Gold,93504
Male,Rural,High School,5L-10L,1,5,5791,1,A,Platinum,71448
Female,Urban,High School,<=2L,1,7,7205,1,A,Gold,58356
Female,Rural,High School,More than 10L,1,7,0,More than 1,B,Platinum,69864
Male,Urban,High School,2L-5L,0,2,3754,More than 1,A,Platinum,250728
Male,Rural,High School,5L-10L,1,7,2336,More than 1,A,Gold,343524
Male,Rural,Bachelor,5L-10L,1,7,0,More than 1,B,Gold,64536
Male,Rural,Bachelor,5L-10L,1,0,0,1,A,Silver,62616
Male,Urban,Others,5L-10L,0,6,5280,1,A,Platinum,35184
Female,Rural,Bachelor,5L-10L,0,1,2874,1,A,Silver,56472
Male,Urban,High School,5L-10L,0,2,4906,More than 1,A,Silver,71748
Male,Rural,Bachelor,More than 10L,1,7,0,More than 1,A,Silver,95136
Male,Urban,Bachelor,2L-5L,1,5,9085,More than 1,A,Platinum,67320
Male,Urban,Bachelor,2L-5L,0,6,10600,More than 1,A,Gold,197688
Female,Rural,Bachelor,5L-10L,1,4,3395,More than 1,C,Silver,64428
Male,Urban,Bachelor,5L-10L,0,0,2986,More than 1,B,Gold,63204
Female,Urban,High School,5L-10L,1,4,7176,More than 1,A,Platinum,93480
Male,Urban,High School,<=2L,1,6,3971,More than 1,A,Platinum,60360
Female,Urban,High School,More than 10L,1,7,4675,1,B,Platinum,35148
Female,Urban,High School,5L-10L,0,6,6861,1,A,Silver,33840
Female,Urban,Bachelor,2L-5L,1,6,0,More than 1,B,Platinum,206892
Female,Urban,Bachelor,5L-10L,0,1,4786,More than 1,B,Silver,553236
Female,Urban,High School,5L-10L,1,4,5043,1,A,Gold,34380
Female,Rural,Bachelor,More than 10L,0,0,3775,1,B,Platinum,37068
Female,Urban,High School,5L-10L,1,1,0,1,C,Platinum,34428
Female,Rural,High School,5L-10L,0,7,0,1,B,Platinum,112800
Male,Urban,High School,5L-10L,0,5,4304,More than 1,A,Silver,357540
Female,Rural,Bachelor,5L-10L,0,2,0,More than 1,B,Gold,114960
Male,Rural,High School,5L-10L,1,6,0,More than 1,B,Platinum,403716
Female,Urban,High School,2L-5L,0,5,9698,More than 1,A,Silver,162348
Male,Urban,Bachelor,5L-10L,1,5,3561,1,A,Platinum,71856
Female,Urban,High School,2L-5L,1,8,6372,1,A,Platinum,33900
Male,Rural,High School,5L-10L,0,4,4035,1,A,Silver,34572
Female,Urban,High School,2L-5L,0,6,5226,More than 1,B,Platinum,200904
Male,Rural,Bachelor,5L-10L,1,3,0,More than 1,B,Platinum,108636
Female,Urban,Others,5L-10L,1,6,5075,More than 1,B,Gold,67608
Female,Urban,Bachelor,<=2L,1,6,3758,1,A,Silver,57384
Female,Urban,High School,5L-10L,1,8,4339,More than 1,A,Platinum,291900
Male,Urban,High School,5L-10L,0,6,3963,More than 1,B,Platinum,59364
Male,Rural,Bachelor,5L-10L,1,3,2328,More than 1,A,Gold,65688
Female,Urban,High School,5L-10L,1,2,6884,1,A,Platinum,129804
Female,Urban,Bachelor,<=2L,0,6,3763,More than 1,B,Platinum,62280
Male,Rural,Bachelor,5L-10L,1,8,6126,More than 1,B,Platinum,169428
Female,Urban,Bachelor,5L-10L,1,4,6074,1,A,Platinum,36240
Female,Rural,Bachelor,5L-10L,0,7,0,1,B,Platinum,50820
Male,Urban,Bachelor,5L-10L,0,4,10821,More than 1,A,Platinum,57672
Male,Rural,Bachelor,5L-10L,0,5,0,More than 1,B,Silver,94104
Female,Urban,Bachelor,5L-10L,1,7,4143,1,B,Platinum,37224
Female,Urban,High School,5L-10L,0,6,6354,More than 1,A,Gold,93636
Male,Rural,Bachelor,5L-10L,0,4,4113,More than 1,B,Gold,67032
Female,Urban,Bachelor,More than 10L,0,6,2678,1,B,Platinum,36372
Male,Urban,High School,5L-10L,1,1,0,More than 1,A,Platinum,401016
Female,Rural,High School,5L-10L,1,2,5561,More than 1,A,Gold,69660
Male,Urban,High School,2L-5L,0,2,3887,More than 1,A,Platinum,114720
Female,Urban,Bachelor,<=2L,0,6,8216,More than 1,B,Silver,70368
Female,Rural,High School,More than 10L,1,6,5663,1,B,Silver,39336
Male,Urban,Bachelor,More than 10L,0,1,5204,More than 1,A,Platinum,70164
Male,Rural,Bachelor,5L-10L,1,6,3377,More than 1,B,Gold,52728
Male,Urban,Bachelor,5L-10L,1,5,5894,1,B,Silver,63432
Male,Urban,High School,5L-10L,0,5,6901,More than 1,A,Platinum,73764
Female,Rural,High School,2L-5L,1,2,5213,More than 1,B,Gold,64872
Male,Urban,Bachelor,More than 10L,1,0,0,More than 1,A,Gold,97512
Female,Rural,High School,More than 10L,1,6,2349,1,A,Platinum,34236
Male,Urban,Bachelor,2L-5L,0,6,6598,More than 1,A,Gold,106056
Female,Urban,High School,More than 10L,0,7,5585,More than 1,A,Platinum,67992
Female,Urban,Bachelor,2L-5L,1,6,6922,1,B,Gold,34716
Female,Urban,High School,<=2L,0,4,3858,More than 1,A,Platinum,100116
Female,Rural,Bachelor,5L-10L,1,7,0,1,C,Silver,65472
Female,Urban,High School,2L-5L,1,2,6255,More than 1,A,Platinum,162696
Male,Urban,High School,2L-5L,1,5,7396,More than 1,A,Platinum,346812
Female,Urban,High School,5L-10L,1,3,4268,More than 1,A,Platinum,274908
Male,Urban,High School,2L-5L,0,8,16786,More than 1,A,Gold,211500
Male,Rural,High School,5L-10L,1,2,0,More than 1,B,Platinum,67752
Female,Urban,High School,5L-10L,0,3,6714,1,A,Silver,34680
Male,Urban,High School,More than 10L,1,0,5122,1,B,Silver,32484
Male,Urban,Bachelor,5L-10L,1,6,6387,More than 1,B,Platinum,165540
Male,Rural,High School,2L-5L,1,8,0,More than 1,B,Platinum,67140
Male,Urban,Bachelor,5L-10L,0,6,4305,1,B,Gold,29208
Male,Rural,Others,More than 10L,1,2,0,More than 1,B,Gold,32964
Male,Urban,High School,5L-10L,1,7,4075,More than 1,C,Platinum,286236
Male,Rural,High School,5L-10L,0,6,2118,More than 1,C,Silver,67788
Male,Urban,High School,5L-10L,1,6,9088,More than 1,B,Silver,56700
Female,Rural,High School,5L-10L,1,2,0,1,A,Gold,32376
Male,Rural,Bachelor,5L-10L,0,8,0,1,B,Silver,42000
Male,Urban,High School,5L-10L,1,5,7031,More than 1,A,Gold,72420
Male,Urban,High School,2L-5L,0,7,4491,1,B,Platinum,34848
Male,Urban,High School,5L-10L,0,7,5222,More than 1,A,Platinum,182532
Male,Urban,Bachelor,5L-10L,0,0,6680,1,A,Platinum,33696
Female,Rural,High School,More than 10L,0,2,0,1,B,Platinum,35232
Female,Rural,Bachelor,More than 10L,1,2,0,More than 1,A,Platinum,63228
Male,Urban,High School,5L-10L,1,6,17651,More than 1,A,Silver,65268
Male,Urban,Bachelor,5L-10L,1,8,3991,More than 1,A,Platinum,348180
Male,Rural,High School,5L-10L,0,3,5845,More than 1,A,Platinum,206928
Male,Urban,High School,More than 10L,0,8,4247,More than 1,A,Platinum,139512
Male,Urban,High School,5L-10L,1,2,5824,More than 1,A,Gold,119784
Male,Urban,Bachelor,5L-10L,1,5,0,1,A,Gold,43032
Male,Urban,High School,5L-10L,0,6,3745,More than 1,B,Platinum,62772
Male,Urban,High School,2L-5L,1,7,6433,More than 1,A,Silver,286056
Male,Urban,High School,5L-10L,0,7,3780,More than 1,A,Gold,95160
Female,Urban,Bachelor,5L-10L,1,6,4051,1,B,Silver,50652
Female,Urban,High School,<=2L,0,6,11518,1,B,Gold,35820
Male,Rural,High School,More than 10L,1,0,3718,More than 1,A,Platinum,64956
Male,Urban,High School,5L-10L,0,5,6516,More than 1,A,Platinum,92640
Male,Urban,Bachelor,5L-10L,0,1,3390,1,B,Platinum,30744
Male,Urban,High School,5L-10L,0,2,9784,More than 1,A,Platinum,102924
Male,Urban,Bachelor,5L-10L,1,6,4003,More than 1,A,Gold,93756
Female,Urban,Bachelor,2L-5L,1,7,6191,1,B,Silver,40128
Female,Rural,Bachelor,5L-10L,1,8,3001,More than 1,B,Gold,76836
Male,Urban,Bachelor,5L-10L,0,8,6506,More than 1,A,Gold,62388
Male,Rural,High School,More than 10L,0,7,0,1,C,Platinum,53508
Female,Urban,High School,5L-10L,1,6,0,1,B,Silver,65028
Male,Urban,High School,5L-10L,1,6,4282,1,A,Platinum,50004
Female,Urban,High School,5L-10L,1,7,3491,1,C,Platinum,34824
Male,Rural,Bachelor,5L-10L,1,8,0,More than 1,B,Platinum,96408
Female,Rural,Bachelor,5L-10L,0,1,2592,More than 1,B,Platinum,102012
Male,Urban,Bachelor,5L-10L,1,4,4135,1,A,Silver,52128
Female,Rural,Others,2L-5L,0,1,6749,More than 1,C,Platinum,75600
Female,Urban,High School,2L-5L,1,1,6237,More than 1,A,Gold,78456
Male,Urban,Bachelor,More than 10L,1,0,6479,More than 1,A,Platinum,33744
Male,Urban,High School,More than 10L,1,0,4325,1,A,Platinum,462840
Male,Rural,High School,More than 10L,0,7,4024,1,A,Gold,41628
Male,Urban,High School,5L-10L,1,5,0,1,B,Silver,33204
Female,Urban,High School,2L-5L,0,4,5418,More than 1,A,Platinum,570984
Male,Urban,High School,5L-10L,1,2,5457,1,A,Platinum,31416
Male,Urban,Bachelor,5L-10L,0,3,2086,More than 1,B,Platinum,68952
Male,Urban,High School,5L-10L,1,8,3863,More than 1,A,Platinum,101304
Male,Rural,Bachelor,More than 10L,1,4,0,More than 1,A,Platinum,69672
Female,Urban,High School,5L-10L,1,7,2016,More than 1,A,Platinum,46620
Male,Urban,High School,2L-5L,0,2,4348,More than 1,C,Platinum,64728
Female,Rural,Bachelor,5L-10L,1,4,2684,1,A,Gold,48192
Female,Rural,Bachelor,5L-10L,1,7,0,1,B,Silver,34380
Female,Urban,High School,2L-5L,1,8,10803,More than 1,B,Platinum,110784
Female,Urban,High School,2L-5L,1,2,4495,More than 1,A,Gold,100200
Female,Rural,High School,More than 10L,1,6,0,1,B,Platinum,38004
Female,Urban,Bachelor,5L-10L,1,6,2684,More than 1,A,Platinum,100080
Female,Rural,Others,5L-10L,0,2,0,1,A,Platinum,31824
Male,Rural,Bachelor,5L-10L,0,6,2895,More than 1,B,Silver,49332
Male,Urban,Bachelor,More than 10L,0,0,2381,More than 1,A,Platinum,93000
Male,Urban,High School,5L-10L,0,8,4073,More than 1,B,Silver,47820
Male,Urban,Bachelor,5L-10L,0,3,2475,More than 1,B,Platinum,69672
Male,Urban,High School,More than 10L,0,6,7022,More than 1,A,Platinum,61188
Male,Urban,Bachelor,More than 10L,1,6,0,More than 1,A,Silver,65892
Male,Rural,Bachelor,5L-10L,0,1,0,More than 1,B,Silver,100428
Male,Rural,High School,2L-5L,1,6,2230,More than 1,B,Silver,61584
Female,Rural,Bachelor,More than 10L,1,1,0,More than 1,B,Platinum,325692
Female,Rural,Bachelor,5L-10L,0,4,8055,More than 1,A,Platinum,49584
Male,Urban,Bachelor,2L-5L,0,1,3732,More than 1,B,Platinum,63900
Female,Urban,High School,More than 10L,1,5,5460,More than 1,C,Platinum,66252
Male,Urban,Bachelor,2L-5L,1,3,5905,More than 1,B,Silver,60444
Male,Urban,High School,2L-5L,0,5,10741,More than 1,A,Gold,59076
Female,Urban,High School,More than 10L,1,7,5608,More than 1,A,Gold,98952
Female,Rural,Bachelor,5L-10L,0,6,0,More than 1,B,Platinum,67176
Female,Urban,Bachelor,More than 10L,0,8,6701,More than 1,A,Platinum,438588
Male,Urban,Bachelor,2L-5L,1,2,7032,1,A,Platinum,32460
Male,Urban,Bachelor,5L-10L,1,2,0,More than 1,A,Platinum,74064
Male,Urban,High School,5L-10L,1,1,4991,1,A,Platinum,29820
Female,Urban,Others,5L-10L,1,6,4871,More than 1,A,Platinum,67860
Male,Urban,High School,5L-10L,1,4,7981,More than 1,A,Gold,96120
Male,Urban,Bachelor,5L-10L,0,6,2849,More than 1,B,Platinum,164256
Female,Rural,High School,5L-10L,1,5,4877,1,A,Platinum,29916
Male,Urban,High School,2L-5L,1,0,4464,1,A,Platinum,90048
Female,Rural,Bachelor,5L-10L,1,3,0,1,A,Platinum,36204
Male,Rural,Bachelor,5L-10L,0,3,2013,1,B,Platinum,31440
Male,Urban,Bachelor,More than 10L,0,1,0,1,A,Silver,64176
Female,Urban,Bachelor,2L-5L,0,6,4141,More than 1,A,Platinum,150840
Female,Rural,High School,More than 10L,0,6,4472,1,A,Platinum,36672
Female,Urban,High School,5L-10L,0,6,8055,More than 1,A,Platinum,115260
Female,Urban,Bachelor,More than 10L,1,1,14165,More than 1,A,Platinum,105612
Female,Urban,High School,5L-10L,1,0,0,1,A,Silver,32460
Male,Urban,Bachelor,5L-10L,1,3,4325,1,B,Silver,32028
Male,Rural,Bachelor,More than 10L,0,6,2579,More than 1,A,Platinum,71052
Female,Urban,High School,5L-10L,1,8,0,More than 1,A,Silver,332796
Male,Urban,High School,5L-10L,1,2,6674,More than 1,A,Gold,61224
Male,Urban,High School,5L-10L,1,6,2189,More than 1,A,Platinum,107280
Male,Urban,High School,5L-10L,0,2,9612,More than 1,A,Platinum,43296
Female,Urban,High School,5L-10L,0,1,6793,More than 1,A,Platinum,59340
Male,Urban,Bachelor,More than 10L,1,6,2524,More than 1,B,Gold,64056
Male,Urban,High School,2L-5L,0,6,5976,1,A,Platinum,119304
Female,Rural,High School,5L-10L,0,1,6212,More than 1,A,Gold,222732
Male,Urban,Bachelor,5L-10L,0,5,3886,More than 1,A,Platinum,63456
Female,Rural,Bachelor,5L-10L,0,5,0,More than 1,C,Silver,66288
Male,Urban,High School,2L-5L,1,7,7015,More than 1,A,Gold,108996
Female,Urban,High School,2L-5L,0,2,6283,More than 1,A,Gold,75348
Male,Urban,Bachelor,2L-5L,1,5,5273,More than 1,A,Gold,60432
Male,Urban,Bachelor,5L-10L,1,8,3392,More than 1,A,Gold,67416
Female,Rural,Others,5L-10L,1,6,3696,More than 1,A,Platinum,57396
Female,Urban,High School,More than 10L,0,6,5347,More than 1,A,Platinum,475320
Male,Urban,Others,2L-5L,1,3,6050,More than 1,B,Silver,72756
Male,Urban,High School,2L-5L,1,3,5431,1,A,Gold,30192
Female,Urban,High School,More than 10L,1,2,6193,1,A,Platinum,130320
Male,Rural,High School,5L-10L,1,6,7897,More than 1,A,Platinum,92208
Female,Rural,High School,5L-10L,0,3,5912,More than 1,A,Platinum,117756
Female,Urban,Bachelor,5L-10L,1,6,4230,More than 1,A,Platinum,223992
Male,Urban,High School,5L-10L,1,2,7162,1,A,Gold,50928
Female,Rural,High School,5L-10L,1,5,0,1,C,Platinum,33804
Male,Urban,High School,5L-10L,0,1,3728,More than 1,B,Silver,90648
Female,Urban,Bachelor,2L-5L,1,2,3915,More than 1,A,Platinum,62544
Female,Rural,Bachelor,5L-10L,1,5,2169,More than 1,B,Platinum,60096
Female,Rural,Bachelor,5L-10L,1,5,2043,1,A,Gold,63708
Male,Rural,High School,More than 10L,0,5,0,1,A,Platinum,52860
